p sp 100 9900
a 36 11 373
a 11 37 931
a 37 11 931
a 11 38 427
a 38 11 427
a 11 40 328
a 40 11 328
a 11 41 277
a 41 11 277
a 11 42 803
a 42 11 803
a 11 43 587
a 43 11 587
a 11 44 974
a 44 11 974
a 11 46 766
a 46 11 766
a 11 47 302
a 47 11 302
a 11 48 953
a 48 11 953
a 11 49 713
a 49 11 713
a 11 50 671
a 50 11 671
a 11 51 575
a 51 11 575
a 11 52 408
a 52 11 408
a 11 53 452
a 53 11 452
a 11 54 805
a 54 11 805
a 11 55 878
a 55 11 878
a 11 56 879
a 56 11 879
a 11 57 447
a 57 11 447
a 11 59 962
a 59 11 962
a 11 60 762
a 60 11 762
a 11 61 481
a 61 11 481
a 11 62 954
a 62 11 954
a 11 63 251
a 63 11 251
a 11 64 460
a 64 11 460
a 11 65 133
a 65 11 133
a 11 66 964
a 66 11 964
a 11 67 261
a 67 11 261
a 11 68 764
a 68 11 764
a 11 69 486
a 69 11 486
a 11 70 1000
a 70 11 1000
a 11 71 976
a 71 11 976
a 11 72 680
a 72 11 680
a 11 73 273
a 73 11 273
a 11 74 588
a 74 11 588
a 11 75 778
a 75 11 778
a 11 76 971
a 76 11 971
a 11 77 939
a 77 11 939
a 11 78 856
a 78 11 856
a 11 79 688
a 79 11 688
a 11 80 326
a 80 11 326
a 11 81 564
a 81 11 564
a 11 82 469
a 82 11 469
a 11 83 286
a 83 11 286
a 11 84 770
a 84 11 770
a 11 85 183
a 85 11 183
a 11 86 973
a 86 11 973
a 11 87 269
a 87 11 269
a 11 88 371
a 88 11 371
a 11 89 352
a 89 11 352
a 11 90 671
a 90 11 671
a 11 91 790
a 91 11 790
a 11 92 125
a 92 11 125
a 11 93 574
a 93 11 574
a 11 94 860
a 94 11 860
a 11 95 310
a 95 11 310
a 11 96 458
a 96 11 458
a 11 97 323
a 97 11 323
a 11 98 336
a 98 11 336
a 11 99 643
a 99 11 643
a 11 100 660
a 100 11 660
a 12 13 773
a 13 12 773
a 12 15 133
a 15 12 133
a 12 16 376
a 16 12 376
a 12 17 392
a 17 12 392
a 12 18 132
a 18 12 132
a 12 19 626
a 19 12 626
a 12 20 489
a 20 12 489
a 12 21 448
a 21 12 448
a 12 23 313
a 23 12 313
a 12 24 921
a 24 12 921
a 12 26 945
a 26 12 945
a 12 28 873
a 28 12 873
a 12 29 515
a 29 12 515
a 12 30 264
a 30 12 264
a 12 32 130
a 32 12 130
a 12 33 733
a 33 12 733
a 12 34 618
a 34 12 618
a 12 35 317
a 35 12 317
a 12 36 107
a 36 12 107
a 12 37 945
a 37 12 945
a 12 38 614
a 38 12 614
a 12 39 927
a 39 12 927
a 12 40 929
a 40 12 929
a 12 41 781
a 41 12 781
a 12 42 159
a 42 12 159
a 12 44 412
a 44 12 412
a 12 45 666
a 45 12 666
a 12 47 511
a 47 12 511
a 12 48 126
a 48 12 126
a 12 49 244
a 49 12 244
a 12 50 783
a 50 12 783
a 12 51 781
a 51 12 781
a 12 52 748
a 52 12 748
a 12 53 204
a 53 12 204
a 12 54 558
a 54 12 558
a 12 55 415
a 55 12 415
a 12 56 569
a 56 12 569
a 12 57 651
a 57 12 651
a 12 58 748
a 58 12 748
a 12 60 846
a 60 12 846
a 12 61 1000
a 61 12 1000
a 12 62 332
a 62 12 332
a 12 63 795
a 63 12 795
a 12 64 955
a 64 12 955
a 12 65 409
a 65 12 409
a 12 66 138
a 66 12 138
a 12 67 921
a 67 12 921
a 12 68 912
a 68 12 912
a 12 69 738
a 69 12 738
a 12 70 103
a 70 12 103
a 12 71 918
a 71 12 918
a 12 72 544
a 72 12 544
a 12 73 282
a 73 12 282
a 12 74 910
a 74 12 910
a 12 75 492
a 75 12 492
a 12 76 377
a 76 12 377
a 12 77 187
a 77 12 187
a 12 78 605
a 78 12 605
a 12 79 468
a 79 12 468
a 12 80 882
a 80 12 882
a 12 81 234
a 81 12 234
a 12 82 727
a 82 12 727
a 12 83 441
a 83 12 441
a 12 84 905
a 84 12 905
a 12 85 412
a 85 12 412
a 12 86 848
a 86 12 848
a 12 87 270
a 87 12 270
a 12 88 187
a 88 12 187
a 12 89 511
a 89 12 511
a 12 90 593
a 90 12 593
a 12 91 710
a 91 12 710
a 12 92 337
a 92 12 337
a 12 93 737
a 93 12 737
a 12 94 848
a 94 12 848
a 12 95 588
a 95 12 588
a 12 96 469
a 96 12 469
a 12 97 889
a 97 12 889
a 12 98 275
a 98 12 275
a 12 99 944
a 99 12 944
a 12 100 686
a 100 12 686
a 13 14 252
a 14 13 252
a 13 15 589
a 15 13 589
a 13 16 113
a 16 13 113
a 13 19 729
a 19 13 729
a 13 20 666
a 20 13 666
a 13 21 770
a 21 13 770
a 13 22 184
a 22 13 184
a 13 23 262
a 23 13 262
a 13 26 287
a 26 13 287
a 13 27 606
a 27 13 606
a 13 28 445
a 28 13 445
a 13 29 849
a 29 13 849
a 13 30 946
a 30 13 946
a 13 31 225
a 31 13 225
a 13 32 148
a 32 13 148
a 13 33 123
a 33 13 123
a 13 34 738
a 34 13 738
a 13 36 767
a 36 13 767
a 13 37 246
a 37 13 246
a 13 38 982
a 38 13 982
a 13 39 163
a 39 13 163
a 13 40 740
a 40 13 740
a 13 41 634
a 41 13 634
a 13 42 371
a 42 13 371
a 13 43 976
a 43 13 976
a 13 44 685
a 44 13 685
a 13 46 207
a 46 13 207
a 13 48 439
a 48 13 439
a 13 49 157
a 49 13 157
a 13 50 123
a 50 13 123
a 13 51 596
a 51 13 596
a 13 53 977
a 53 13 977
a 13 54 553
a 54 13 553
a 13 55 828
a 55 13 828
a 13 56 871
a 56 13 871
a 13 57 297
a 57 13 297
a 13 58 905
a 58 13 905
a 13 59 355
a 59 13 355
a 13 60 548
a 60 13 548
a 13 61 218
a 61 13 218
a 13 62 537
a 62 13 537
a 13 63 544
a 63 13 544
a 13 65 873
a 65 13 873
a 13 66 533
a 66 13 533
a 13 67 679
a 67 13 679
a 13 68 357
a 68 13 357
a 13 69 598
a 69 13 598
a 13 70 192
a 70 13 192
a 13 71 833
a 71 13 833
a 13 72 304
a 72 13 304
a 13 73 565
a 73 13 565
a 13 74 160
a 74 13 160
a 13 75 753
a 75 13 753
a 13 76 858
a 76 13 858
a 13 77 404
a 77 13 404
a 13 78 887
a 78 13 887
a 13 79 303
a 79 13 303
a 13 80 972
a 80 13 972
a 13 81 609
a 81 13 609
a 13 82 425
a 82 13 425
a 13 83 891
a 83 13 891
a 13 84 992
a 84 13 992
a 13 85 658
a 85 13 658
a 13 86 896
a 86 13 896
a 13 87 651
a 87 13 651
a 13 88 449
a 88 13 449
a 13 89 158
a 89 13 158
a 13 90 751
a 90 13 751
a 13 91 350
a 91 13 350
a 13 92 409
a 92 13 409
a 13 93 855
a 93 13 855
a 13 94 713
a 94 13 713
a 13 95 220
a 95 13 220
a 13 96 374
a 96 13 374
a 13 97 974
a 97 13 974
a 13 98 871
a 98 13 871
a 13 99 232
a 99 13 232
a 13 100 734
a 100 13 734
a 14 15 958
a 15 14 958
a 14 16 921
a 16 14 921
a 14 17 462
a 17 14 462
a 14 18 126
a 18 14 126
a 14 20 263
a 20 14 263
a 14 21 451
a 21 14 451
a 14 22 636
a 22 14 636
a 14 23 834
a 23 14 834
a 14 24 376
a 24 14 376
a 14 27 137
a 27 14 137
a 14 28 758
a 28 14 758
a 14 29 419
a 29 14 419
a 14 30 410
a 30 14 410
a 14 31 652
a 31 14 652
a 14 33 137
a 33 14 137
a 14 34 578
a 34 14 578
a 14 35 247
a 35 14 247
a 14 36 343
a 36 14 343
a 14 37 142
a 37 14 142
a 14 38 830
a 38 14 830
a 14 39 670
a 39 14 670
a 14 40 726
a 40 14 726
a 14 41 937
a 41 14 937
a 14 42 905
a 42 14 905
a 14 43 955
a 43 14 955
a 14 44 870
a 44 14 870
a 14 46 631
a 46 14 631
a 14 48 282
a 48 14 282
a 14 49 812
a 49 14 812
a 14 50 199
a 50 14 199
a 14 51 847
a 51 14 847
a 14 53 244
a 53 14 244
a 14 54 771
a 54 14 771
a 14 55 422
a 55 14 422
a 14 56 354
a 56 14 354
a 14 58 554
a 58 14 554
a 14 59 864
a 59 14 864
a 14 60 373
a 60 14 373
a 14 61 788
a 61 14 788
a 14 62 893
a 62 14 893
a 14 63 346
a 63 14 346
a 14 64 476
a 64 14 476
a 14 65 251
a 65 14 251
a 14 66 540
a 66 14 540
a 14 67 731
a 67 14 731
a 14 68 145
a 68 14 145
a 14 69 305
a 69 14 305
a 14 70 579
a 70 14 579
a 14 71 374
a 71 14 374
a 14 72 173
a 72 14 173
a 14 73 427
a 73 14 427
a 14 74 641
a 74 14 641
a 14 75 963
a 75 14 963
a 14 76 400
a 76 14 400
a 14 77 584
a 77 14 584
a 14 78 312
a 78 14 312
a 14 79 266
a 79 14 266
a 14 80 438
a 80 14 438
a 14 81 611
a 81 14 611
a 14 82 590
a 82 14 590
a 14 83 721
a 83 14 721
a 14 84 857
a 84 14 857
a 14 85 475
a 85 14 475
a 14 86 997
a 86 14 997
a 14 87 259
a 87 14 259
a 14 88 233
a 88 14 233
a 14 89 667
a 89 14 667
a 14 90 746
a 90 14 746
a 14 91 526
a 91 14 526
a 14 92 658
a 92 14 658
a 14 93 693
a 93 14 693
a 14 94 104
a 94 14 104
a 14 95 382
a 95 14 382
a 14 96 737
a 96 14 737
a 14 97 375
a 97 14 375
a 14 98 555
a 98 14 555
a 14 99 632
a 99 14 632
a 14 100 289
a 100 14 289
a 15 16 689
a 16 15 689
a 15 17 366
a 17 15 366
a 15 21 249
a 21 15 249
a 15 22 946
a 22 15 946
a 15 23 448
a 23 15 448
a 15 24 698
a 24 15 698
a 15 25 300
a 25 15 300
a 15 26 669
a 26 15 669
a 15 27 544
a 27 15 544
a 15 28 342
a 28 15 342
a 15 30 346
a 30 15 346
a 15 34 413
a 34 15 413
a 15 35 329
a 35 15 329
a 15 36 200
a 36 15 200
a 15 37 959
a 37 15 959
a 15 38 196
a 38 15 196
a 15 39 415
a 39 15 415
a 15 41 656
a 41 15 656
a 15 42 709
a 42 15 709
a 15 43 280
a 43 15 280
a 15 44 766
a 44 15 766
a 15 45 438
a 45 15 438
a 15 46 128
a 46 15 128
a 15 47 785
a 47 15 785
a 15 48 861
a 48 15 861
a 15 49 629
a 49 15 629
a 15 50 198
a 50 15 198
a 15 51 332
a 51 15 332
a 15 52 427
a 52 15 427
a 15 53 283
a 53 15 283
a 15 54 862
a 54 15 862
a 15 55 304
a 55 15 304
a 15 56 675
a 56 15 675
a 15 57 186
a 57 15 186
a 15 58 392
a 58 15 392
a 15 59 737
a 59 15 737
a 15 60 720
a 60 15 720
a 15 61 469
a 61 15 469
a 15 62 474
a 62 15 474
a 15 64 237
a 64 15 237
a 15 65 712
a 65 15 712
a 15 66 665
a 66 15 665
a 15 67 457
a 67 15 457
a 15 68 865
a 68 15 865
a 15 70 265
a 70 15 265
a 15 71 321
a 71 15 321
a 15 72 958
a 72 15 958
a 15 73 692
a 73 15 692
a 15 74 347
a 74 15 347
a 15 75 876
a 75 15 876
a 15 76 977
a 76 15 977
a 15 77 949
a 77 15 949
a 15 78 286
a 78 15 286
a 15 79 456
a 79 15 456
a 15 80 456
a 80 15 456
a 15 81 577
a 81 15 577
a 15 82 521
a 82 15 521
a 15 83 522
a 83 15 522
a 15 84 140
a 84 15 140
a 15 85 511
a 85 15 511
a 15 86 563
a 86 15 563
a 15 87 142
a 87 15 142
a 15 88 660
a 88 15 660
a 15 89 228
a 89 15 228
a 15 90 489
a 90 15 489
a 15 91 570
a 91 15 570
a 15 92 345
a 92 15 345
a 15 93 152
a 93 15 152
a 15 94 104
a 94 15 104
a 15 95 692
a 95 15 692
a 15 96 227
a 96 15 227
a 15 97 761
a 97 15 761
a 15 98 635
a 98 15 635
a 15 99 845
a 99 15 845
a 15 100 247
a 100 15 247
a 16 17 175
a 17 16 175
a 16 18 616
a 18 16 616
a 16 19 321
a 19 16 321
a 16 20 337
a 20 16 337
a 16 21 646
a 21 16 646
a 16 22 344
a 22 16 344
a 16 23 358
a 23 16 358
a 16 25 721
a 25 16 721
a 16 26 833
a 26 16 833
a 16 31 227
a 31 16 227
a 16 32 203
a 32 16 203
a 16 33 485
a 33 16 485
a 16 34 764
a 34 16 764
a 16 35 133
a 35 16 133
a 16 37 922
a 37 16 922
a 16 38 266
a 38 16 266
a 16 40 586
a 40 16 586
a 16 41 669
a 41 16 669
a 16 42 665
a 42 16 665
a 16 44 201
a 44 16 201
a 16 46 152
a 46 16 152
a 16 47 809
a 47 16 809
a 16 48 947
a 48 16 947
a 16 49 684
a 49 16 684
a 16 50 780
a 50 16 780
a 16 51 916
a 51 16 916
a 16 52 690
a 52 16 690
a 16 53 296
a 53 16 296
a 16 54 233
a 54 16 233
a 16 55 915
a 55 16 915
a 16 56 343
a 56 16 343
a 16 57 720
a 57 16 720
a 16 58 889
a 58 16 889
a 16 59 548
a 59 16 548
a 16 60 411
a 60 16 411
a 16 61 825
a 61 16 825
a 16 62 367
a 62 16 367
a 16 63 899
a 63 16 899
a 16 64 200
a 64 16 200
a 16 65 740
a 65 16 740
a 16 66 655
a 66 16 655
a 16 67 746
a 67 16 746
a 16 68 574
a 68 16 574
a 16 69 155
a 69 16 155
a 16 70 165
a 70 16 165
a 16 71 508
a 71 16 508
a 16 72 241
a 72 16 241
a 16 73 196
a 73 16 196
a 16 74 214
a 74 16 214
a 16 75 374
a 75 16 374
a 16 76 860
a 76 16 860
a 16 77 643
a 77 16 643
a 16 78 118
a 78 16 118
a 16 79 938
a 79 16 938
a 16 80 672
a 80 16 672
a 16 81 354
a 81 16 354
a 16 82 168
a 82 16 168
a 16 83 627
a 83 16 627
a 16 84 665
a 84 16 665
a 16 85 975
a 85 16 975
a 16 86 560
a 86 16 560
a 16 87 257
a 87 16 257
a 16 88 441
a 88 16 441
a 16 89 504
a 89 16 504
a 16 90 329
a 90 16 329
a 16 91 154
a 91 16 154
a 16 92 326
a 92 16 326
a 16 93 347
a 93 16 347
a 16 94 462
a 94 16 462
a 16 95 716
a 95 16 716
a 16 96 331
a 96 16 331
a 16 97 308
a 97 16 308
a 16 98 463
a 98 16 463
a 16 99 998
a 99 16 998
a 16 100 257
a 100 16 257
a 17 19 192
a 19 17 192
a 17 21 404
a 21 17 404
a 17 22 293
a 22 17 293
a 17 23 530
a 23 17 530
a 17 24 465
a 24 17 465
a 17 25 302
a 25 17 302
a 17 26 461
a 26 17 461
a 17 27 273
a 27 17 273
a 17 28 839
a 28 17 839
a 17 29 410
a 29 17 410
a 17 31 455
a 31 17 455
a 17 32 397
a 32 17 397
a 17 33 611
a 33 17 611
a 17 34 211
a 34 17 211
a 17 35 372
a 35 17 372
a 17 36 318
a 36 17 318
a 17 37 327
a 37 17 327
a 17 38 101
a 38 17 101
a 17 39 470
a 39 17 470
a 17 40 202
a 40 17 202
a 17 41 620
a 41 17 620
a 17 42 768
a 42 17 768
a 17 43 487
a 43 17 487
a 17 44 545
a 44 17 545
a 17 45 249
a 45 17 249
a 17 46 364
a 46 17 364
a 17 47 249
a 47 17 249
a 17 48 924
a 48 17 924
a 17 49 898
a 49 17 898
a 17 50 862
a 50 17 862
a 17 51 214
a 51 17 214
a 17 53 364
a 53 17 364
a 17 54 779
a 54 17 779
a 17 55 362
a 55 17 362
a 17 56 810
a 56 17 810
a 17 57 939
a 57 17 939
a 17 58 582
a 58 17 582
a 17 60 534
a 60 17 534
a 17 61 939
a 61 17 939
a 17 62 573
a 62 17 573
a 17 63 815
a 63 17 815
a 17 64 381
a 64 17 381
a 17 65 977
a 65 17 977
a 17 68 767
a 68 17 767
a 17 69 679
a 69 17 679
a 17 70 850
a 70 17 850
a 17 71 434
a 71 17 434
a 17 72 928
a 72 17 928
a 17 73 239
a 73 17 239
a 17 74 421
a 74 17 421
a 17 75 805
a 75 17 805
a 17 76 545
a 76 17 545
a 17 77 767
a 77 17 767
a 17 78 251
a 78 17 251
a 17 79 287
a 79 17 287
a 17 80 461
a 80 17 461
a 17 81 802
a 81 17 802
a 17 82 769
a 82 17 769
a 17 83 914
a 83 17 914
a 17 84 775
a 84 17 775
a 17 85 109
a 85 17 109
a 17 86 999
a 86 17 999
a 17 87 393
a 87 17 393
a 17 88 631
a 88 17 631
a 17 89 794
a 89 17 794
a 17 90 372
a 90 17 372
a 17 91 683
a 91 17 683
a 17 92 367
a 92 17 367
a 17 93 806
a 93 17 806
a 17 94 572
a 94 17 572
a 17 95 106
a 95 17 106
a 17 96 241
a 96 17 241
a 17 97 913
a 97 17 913
a 17 98 321
a 98 17 321
a 17 99 461
a 99 17 461
a 17 100 121
a 100 17 121
a 18 19 318
a 19 18 318
a 18 20 845
a 20 18 845
a 18 21 444
a 21 18 444
a 18 23 864
a 23 18 864
a 18 24 285
a 24 18 285
a 18 25 448
a 25 18 448
a 18 26 863
a 26 18 863
a 18 27 860
a 27 18 860
a 18 28 341
a 28 18 341
a 18 29 902
a 29 18 902
a 18 31 634
a 31 18 634
a 18 32 918
a 32 18 918
a 18 33 515
a 33 18 515
a 18 34 270
a 34 18 270
a 18 35 160
a 35 18 160
a 18 36 627
a 36 18 627
a 18 38 596
a 38 18 596
a 18 39 378
a 39 18 378
a 18 41 355
a 41 18 355
a 18 42 721
a 42 18 721
a 18 43 454
a 43 18 454
a 18 44 965
a 44 18 965
a 18 47 598
a 47 18 598
a 18 48 464
a 48 18 464
a 18 49 661
a 49 18 661
a 18 50 458
a 50 18 458
a 18 51 311
a 51 18 311
a 18 52 439
a 52 18 439
a 18 53 320
a 53 18 320
a 18 54 138
a 54 18 138
a 18 55 629
a 55 18 629
a 18 56 276
a 56 18 276
a 18 57 991
a 57 18 991
a 18 58 739
a 58 18 739
a 18 59 627
a 59 18 627
a 18 60 487
a 60 18 487
a 18 61 407
a 61 18 407
a 18 62 330
a 62 18 330
a 18 63 126
a 63 18 126
a 18 64 414
a 64 18 414
a 18 65 446
a 65 18 446
a 18 66 591
a 66 18 591
a 18 67 443
a 67 18 443
a 18 68 165
a 68 18 165
a 18 69 207
a 69 18 207
a 18 70 425
a 70 18 425
a 18 71 657
a 71 18 657
a 18 72 593
a 72 18 593
a 18 73 128
a 73 18 128
a 18 74 365
a 74 18 365
a 18 75 359
a 75 18 359
a 18 76 512
a 76 18 512
a 18 77 425
a 77 18 425
a 18 78 496
a 78 18 496
a 18 79 359
a 79 18 359
a 18 80 524
a 80 18 524
a 18 81 703
a 81 18 703
a 18 82 959
a 82 18 959
a 18 83 557
a 83 18 557
a 18 84 457
a 84 18 457
a 18 85 319
a 85 18 319
a 18 86 460
a 86 18 460
a 18 87 913
a 87 18 913
a 18 88 765
a 88 18 765
a 18 89 333
a 89 18 333
a 18 90 868
a 90 18 868
a 18 91 726
a 91 18 726
a 18 92 842
a 92 18 842
a 18 93 614
a 93 18 614
a 18 94 793
a 94 18 793
a 18 95 796
a 95 18 796
a 18 96 848
a 96 18 848
a 18 97 184
a 97 18 184
a 18 98 378
a 98 18 378
a 18 99 662
a 99 18 662
a 18 100 852
a 100 18 852
a 19 20 199
a 20 19 199
a 19 21 790
a 21 19 790
a 19 22 671
a 22 19 671
a 19 23 306
a 23 19 306
a 19 24 168
a 24 19 168
a 19 25 740
a 25 19 740
a 19 26 755
a 26 19 755
a 19 28 231
a 28 19 231
a 19 29 258
a 29 19 258
a 19 30 373
a 30 19 373
a 19 31 971
a 31 19 971
a 19 32 697
a 32 19 697
a 19 33 130
a 33 19 130
a 19 34 182
a 34 19 182
a 19 35 608
a 35 19 608
a 19 36 611
a 36 19 611
a 19 37 845
a 37 19 845
a 19 38 780
a 38 19 780
a 19 39 571
a 39 19 571
a 19 40 383
a 40 19 383
a 19 42 353
a 42 19 353
a 19 43 831
a 43 19 831
a 19 44 418
a 44 19 418
a 19 45 641
a 45 19 641
a 19 46 362
a 46 19 362
a 19 47 706
a 47 19 706
a 19 48 112
a 48 19 112
a 19 49 298
a 49 19 298
a 19 50 865
a 50 19 865
a 19 51 923
a 51 19 923
a 19 52 244
a 52 19 244
a 19 55 469
a 55 19 469
a 19 56 815
a 56 19 815
a 19 57 783
a 57 19 783
a 19 59 346
a 59 19 346
a 19 60 888
a 60 19 888
a 19 61 814
a 61 19 814
a 19 62 736
a 62 19 736
a 19 64 845
a 64 19 845
a 19 65 423
a 65 19 423
a 19 66 424
a 66 19 424
a 19 67 451
a 67 19 451
a 19 68 368
a 68 19 368
a 19 69 672
a 69 19 672
a 19 70 503
a 70 19 503
a 19 71 921
a 71 19 921
a 19 72 175
a 72 19 175
a 19 73 559
a 73 19 559
a 19 74 663
a 74 19 663
a 19 75 672
a 75 19 672
a 19 76 185
a 76 19 185
a 19 77 527
a 77 19 527
a 19 78 679
a 78 19 679
a 19 79 503
a 79 19 503
a 19 80 478
a 80 19 478
a 19 81 351
a 81 19 351
a 19 82 923
a 82 19 923
a 19 83 940
a 83 19 940
a 19 84 750
a 84 19 750
a 19 85 490
a 85 19 490
a 19 86 188
a 86 19 188
a 19 87 423
a 87 19 423
a 19 88 816
a 88 19 816
a 19 89 402
a 89 19 402
a 19 90 742
a 90 19 742
a 19 91 839
a 91 19 839
a 19 92 238
a 92 19 238
a 19 93 917
a 93 19 917
a 19 94 873
a 94 19 873
a 19 95 657
a 95 19 657
a 19 96 712
a 96 19 712
a 19 97 553
a 97 19 553
a 19 98 878
a 98 19 878
a 19 99 768
a 99 19 768
a 19 100 201
a 100 19 201
a 20 21 101
a 21 20 101
a 20 22 657
a 22 20 657
a 20 23 676
a 23 20 676
a 20 24 593
a 24 20 593
a 20 25 593
a 25 20 593
a 20 26 536
a 26 20 536
a 20 27 948
a 27 20 948
a 20 29 830
a 29 20 830
a 20 30 264
a 30 20 264
a 20 31 257
a 31 20 257
a 20 32 588
a 32 20 588
a 20 33 338
a 33 20 338
a 20 34 623
a 34 20 623
a 20 36 977
a 36 20 977
a 20 38 333
a 38 20 333
a 20 39 902
a 39 20 902
a 20 40 710
a 40 20 710
a 20 41 279
a 41 20 279
a 20 42 348
a 42 20 348
a 20 43 877
a 43 20 877
a 20 44 494
a 44 20 494
a 20 45 271
a 45 20 271
a 20 46 344
a 46 20 344
a 20 47 761
a 47 20 761
a 20 48 548
a 48 20 548
a 20 49 894
a 49 20 894
a 20 50 359
a 50 20 359
a 20 51 685
a 51 20 685
a 20 52 546
a 52 20 546
a 20 53 189
a 53 20 189
a 20 54 654
a 54 20 654
a 20 55 296
a 55 20 296
a 20 56 593
a 56 20 593
a 20 57 327
a 57 20 327
a 20 58 348
a 58 20 348
a 20 59 365
a 59 20 365
a 20 60 824
a 60 20 824
a 20 61 702
a 61 20 702
a 20 62 765
a 62 20 765
a 20 63 980
a 63 20 980
a 20 64 197
a 64 20 197
a 20 65 507
a 65 20 507
a 20 66 399
a 66 20 399
a 20 67 636
a 67 20 636
a 20 68 754
a 68 20 754
a 20 69 999
a 69 20 999
a 20 70 102
a 70 20 102
a 20 71 437
a 71 20 437
a 20 72 139
a 72 20 139
a 20 73 344
a 73 20 344
a 20 74 648
a 74 20 648
a 20 75 106
a 75 20 106
a 20 76 206
a 76 20 206
a 20 77 272
a 77 20 272
a 20 78 718
a 78 20 718
a 20 79 553
a 79 20 553
a 20 80 211
a 80 20 211
a 20 81 594
a 81 20 594
a 20 82 621
a 82 20 621
a 20 83 988
a 83 20 988
a 20 84 968
a 84 20 968
a 20 85 450
a 85 20 450
a 20 86 447
a 86 20 447
a 20 87 752
a 87 20 752
a 20 88 392
a 88 20 392
a 20 89 980
a 89 20 980
a 20 90 690
a 90 20 690
a 20 91 112
a 91 20 112
a 20 92 100
a 92 20 100
a 20 93 830
a 93 20 830
a 20 94 871
a 94 20 871
a 20 95 246
a 95 20 246
a 20 96 300
a 96 20 300
a 20 97 174
a 97 20 174
a 20 98 610
a 98 20 610
a 20 99 798
a 99 20 798
a 20 100 206
a 100 20 206
a 21 22 532
a 22 21 532
a 21 23 130
a 23 21 130
a 21 24 635
a 24 21 635
a 21 26 388
a 26 21 388
a 21 27 897
a 27 21 897
a 21 28 220
a 28 21 220
a 21 29 709
a 29 21 709
a 21 31 263
a 31 21 263
a 21 32 689
a 32 21 689
a 21 33 453
a 33 21 453
a 21 34 412
a 34 21 412
a 21 35 644
a 35 21 644
a 21 36 532
a 36 21 532
a 21 37 398
a 37 21 398
a 21 38 339
a 38 21 339
a 21 42 720
a 42 21 720
a 21 43 393
a 43 21 393
a 21 44 512
a 44 21 512
a 21 45 936
a 45 21 936
a 21 46 785
a 46 21 785
a 21 47 207
a 47 21 207
a 21 48 232
a 48 21 232
a 21 49 894
a 49 21 894
a 21 50 784
a 50 21 784
a 21 51 766
a 51 21 766
a 21 52 479
a 52 21 479
a 21 53 307
a 53 21 307
a 21 54 212
a 54 21 212
a 21 55 324
a 55 21 324
a 21 56 335
a 56 21 335
a 21 57 469
a 57 21 469
a 21 58 416
a 58 21 416
a 21 59 922
a 59 21 922
a 21 60 615
a 60 21 615
a 21 61 331
a 61 21 331
a 21 62 202
a 62 21 202
a 21 63 424
a 63 21 424
a 21 64 680
a 64 21 680
a 21 65 205
a 65 21 205
a 21 66 456
a 66 21 456
a 21 67 908
a 67 21 908
a 21 68 194
a 68 21 194
a 21 69 538
a 69 21 538
a 21 70 639
a 70 21 639
a 21 71 187
a 71 21 187
a 21 72 468
a 72 21 468
a 21 73 730
a 73 21 730
a 21 74 487
a 74 21 487
a 21 75 722
a 75 21 722
a 21 76 314
a 76 21 314
a 21 77 756
a 77 21 756
a 21 78 363
a 78 21 363
a 21 79 308
a 79 21 308
a 21 80 892
a 80 21 892
a 21 81 503
a 81 21 503
a 21 82 570
a 82 21 570
a 21 83 895
a 83 21 895
a 21 84 598
a 84 21 598
a 21 85 772
a 85 21 772
a 21 86 333
a 86 21 333
a 21 87 482
a 87 21 482
a 21 88 420
a 88 21 420
a 21 89 857
a 89 21 857
a 21 90 870
a 90 21 870
a 21 91 390
a 91 21 390
a 21 92 400
a 92 21 400
a 21 93 880
a 93 21 880
a 21 94 459
a 94 21 459
a 21 95 464
a 95 21 464
a 21 96 715
a 96 21 715
a 21 97 712
a 97 21 712
a 21 98 942
a 98 21 942
a 21 99 525
a 99 21 525
a 21 100 202
a 100 21 202
a 22 23 283
a 23 22 283
a 22 24 167
a 24 22 167
a 22 25 213
a 25 22 213
a 22 26 770
a 26 22 770
a 22 27 188
a 27 22 188
a 22 28 584
a 28 22 584
a 22 29 567
a 29 22 567
a 22 30 555
a 30 22 555
a 22 31 791
a 31 22 791
a 22 32 237
a 32 22 237
a 22 34 926
a 34 22 926
a 22 35 343
a 35 22 343
a 22 36 993
a 36 22 993
a 22 37 381
a 37 22 381
a 22 38 773
a 38 22 773
a 22 40 260
a 40 22 260
a 22 41 128
a 41 22 128
a 22 42 834
a 42 22 834
a 22 43 429
a 43 22 429
a 22 44 631
a 44 22 631
a 22 45 780
a 45 22 780
a 22 47 718
a 47 22 718
a 22 48 225
a 48 22 225
a 22 49 454
a 49 22 454
a 22 50 771
a 50 22 771
a 22 51 338
a 51 22 338
a 22 52 973
a 52 22 973
a 22 53 699
a 53 22 699
a 22 54 717
a 54 22 717
a 22 55 388
a 55 22 388
a 22 57 367
a 57 22 367
a 22 58 929
a 58 22 929
a 22 59 578
a 59 22 578
a 22 60 305
a 60 22 305
a 22 61 923
a 61 22 923
a 22 62 938
a 62 22 938
a 22 63 781
a 63 22 781
a 22 64 633
a 64 22 633
a 22 65 163
a 65 22 163
a 22 66 965
a 66 22 965
a 22 68 212
a 68 22 212
a 22 69 549
a 69 22 549
a 22 70 561
a 70 22 561
a 22 71 753
a 71 22 753
a 22 72 953
a 72 22 953
a 22 73 852
a 73 22 852
a 22 74 560
a 74 22 560
a 22 75 437
a 75 22 437
a 22 76 469
