p sp 100 4400
a 36 24 680
a 24 39 612
a 39 24 612
a 24 41 758
a 41 24 758
a 24 42 684
a 42 24 684
a 24 46 166
a 46 24 166
a 24 47 802
a 47 24 802
a 24 48 794
a 48 24 794
a 24 52 150
a 52 24 150
a 24 56 528
a 56 24 528
a 24 57 227
a 57 24 227
a 24 58 335
a 58 24 335
a 24 59 383
a 59 24 383
a 24 61 673
a 61 24 673
a 24 62 375
a 62 24 375
a 24 64 853
a 64 24 853
a 24 65 939
a 65 24 939
a 24 66 926
a 66 24 926
a 24 67 265
a 67 24 265
a 24 72 365
a 72 24 365
a 24 74 388
a 74 24 388
a 24 80 978
a 80 24 978
a 24 81 269
a 81 24 269
a 24 86 364
a 86 24 364
a 24 89 940
a 89 24 940
a 24 91 576
a 91 24 576
a 24 93 532
a 93 24 532
a 24 95 416
a 95 24 416
a 24 99 918
a 99 24 918
a 24 100 718
a 100 24 718
a 25 27 286
a 27 25 286
a 25 36 885
a 36 25 885
a 25 37 275
a 37 25 275
a 25 38 553
a 38 25 553
a 25 42 304
a 42 25 304
a 25 44 809
a 44 25 809
a 25 45 601
a 45 25 601
a 25 46 840
a 46 25 840
a 25 47 239
a 47 25 239
a 25 50 327
a 50 25 327
a 25 53 184
a 53 25 184
a 25 54 581
a 54 25 581
a 25 57 372
a 57 25 372
a 25 58 835
a 58 25 835
a 25 66 404
a 66 25 404
a 25 72 862
a 72 25 862
a 25 76 467
a 76 25 467
a 25 77 953
a 77 25 953
a 25 78 756
a 78 25 756
a 25 80 409
a 80 25 409
a 25 81 564
a 81 25 564
a 25 82 565
a 82 25 565
a 25 84 175
a 84 25 175
a 25 85 420
a 85 25 420
a 25 87 855
a 87 25 855
a 25 91 120
a 91 25 120
a 25 93 733
a 93 25 733
a 25 94 418
a 94 25 418
a 25 96 523
a 96 25 523
a 26 29 583
a 29 26 583
a 26 40 989
a 40 26 989
a 26 42 162
a 42 26 162
a 26 46 715
a 46 26 715
a 26 51 647
a 51 26 647
a 26 55 216
a 55 26 216
a 26 56 757
a 56 26 757
a 26 57 631
a 57 26 631
a 26 60 814
a 60 26 814
a 26 61 332
a 61 26 332
a 26 62 472
a 62 26 472
a 26 68 319
a 68 26 319
a 26 69 372
a 69 26 372
a 26 70 554
a 70 26 554
a 26 71 356
a 71 26 356
a 26 72 231
a 72 26 231
a 26 74 677
a 74 26 677
a 26 78 994
a 78 26 994
a 26 79 269
a 79 26 269
a 26 81 823
a 81 26 823
a 26 82 675
a 82 26 675
a 26 83 796
a 83 26 796
a 26 90 647
a 90 26 647
a 26 91 455
a 91 26 455
a 26 95 660
a 95 26 660
a 26 96 244
a 96 26 244
a 26 99 422
a 99 26 422
a 27 29 453
a 29 27 453
a 27 30 799
a 30 27 799
a 27 34 598
a 34 27 598
a 27 35 887
a 35 27 887
a 27 36 773
a 36 27 773
a 27 38 727
a 38 27 727
a 27 42 107
a 42 27 107
a 27 51 481
a 51 27 481
a 27 55 218
a 55 27 218
a 27 56 240
a 56 27 240
a 27 59 694
a 59 27 694
a 27 61 488
a 61 27 488
a 27 64 605
a 64 27 605
a 27 66 434
a 66 27 434
a 27 68 313
a 68 27 313
a 27 75 246
a 75 27 246
a 27 76 467
a 76 27 467
a 27 79 473
a 79 27 473
a 27 80 308
a 80 27 308
a 27 84 609
a 84 27 609
a 27 85 234
a 85 27 234
a 27 86 243
a 86 27 243
a 27 87 483
a 87 27 483
a 27 89 597
a 89 27 597
a 27 92 227
a 92 27 227
a 27 95 485
a 95 27 485
a 27 100 829
a 100 27 829
a 28 30 477
a 30 28 477
a 28 31 965
a 31 28 965
a 28 32 864
a 32 28 864
a 28 33 454
a 33 28 454
a 28 34 417
a 34 28 417
a 28 35 627
a 35 28 627
a 28 36 280
a 36 28 280
a 28 37 704
a 37 28 704
a 28 38 308
a 38 28 308
a 28 40 465
a 40 28 465
a 28 42 276
a 42 28 276
a 28 44 830
a 44 28 830
a 28 45 991
a 45 28 991
a 28 47 187
a 47 28 187
a 28 48 197
a 48 28 197
a 28 50 104
a 50 28 104
a 28 51 452
a 51 28 452
a 28 52 854
a 52 28 854
a 28 56 748
a 56 28 748
a 28 57 407
a 57 28 407
a 28 59 778
a 59 28 778
a 28 60 823
a 60 28 823
a 28 61 256
a 61 28 256
a 28 63 647
a 63 28 647
a 28 65 249
a 65 28 249
a 28 73 471
a 73 28 471
a 28 80 347
a 80 28 347
a 28 86 543
a 86 28 543
a 28 89 282
a 89 28 282
a 28 91 421
a 91 28 421
a 28 93 736
a 93 28 736
a 28 94 205
a 94 28 205
a 28 96 419
a 96 28 419
a 28 98 719
a 98 28 719
a 29 40 953
a 40 29 953
a 29 41 937
a 41 29 937
a 29 42 547
a 42 29 547
a 29 44 357
a 44 29 357
a 29 52 654
a 52 29 654
a 29 54 950
a 54 29 950
a 29 56 601
a 56 29 601
a 29 59 337
a 59 29 337
a 29 68 635
a 68 29 635
a 29 69 133
a 69 29 133
a 29 72 948
a 72 29 948
a 29 75 376
a 75 29 376
a 29 76 515
a 76 29 515
a 29 77 281
a 77 29 281
a 29 78 739
a 78 29 739
a 29 80 961
a 80 29 961
a 29 86 248
a 86 29 248
a 29 88 759
a 88 29 759
a 29 89 956
a 89 29 956
a 29 90 250
a 90 29 250
a 29 92 139
a 92 29 139
a 29 95 105
a 95 29 105
a 29 96 944
a 96 29 944
a 29 97 713
a 97 29 713
a 29 100 235
a 100 29 235
a 30 31 296
a 31 30 296
a 30 33 635
a 33 30 635
a 30 35 781
a 35 30 781
a 30 38 925
a 38 30 925
a 30 40 143
a 40 30 143
a 30 41 459
a 41 30 459
a 30 42 601
a 42 30 601
a 30 43 719
a 43 30 719
a 30 46 874
a 46 30 874
a 30 49 368
a 49 30 368
a 30 52 654
a 52 30 654
a 30 56 504
a 56 30 504
a 30 60 459
a 60 30 459
a 30 61 147
a 61 30 147
a 30 63 716
a 63 30 716
a 30 65 903
a 65 30 903
a 30 68 271
a 68 30 271
a 30 70 540
a 70 30 540
a 30 72 145
a 72 30 145
a 30 73 907
a 73 30 907
a 30 75 716
a 75 30 716
a 30 78 585
a 78 30 585
a 30 79 774
a 79 30 774
a 30 82 486
a 82 30 486
a 30 84 808
a 84 30 808
a 30 85 822
a 85 30 822
a 30 86 640
a 86 30 640
a 30 88 602
a 88 30 602
a 30 89 992
a 89 30 992
a 30 90 478
a 90 30 478
a 30 95 767
a 95 30 767
a 30 96 370
a 96 30 370
a 31 33 480
a 33 31 480
a 31 43 883
a 43 31 883
a 31 46 839
a 46 31 839
a 31 47 449
a 47 31 449
a 31 49 670
a 49 31 670
a 31 50 784
a 50 31 784
a 31 51 779
a 51 31 779
a 31 52 991
a 52 31 991
a 31 55 182
a 55 31 182
a 31 58 794
a 58 31 794
a 31 59 858
a 59 31 858
a 31 62 533
a 62 31 533
a 31 63 937
a 63 31 937
a 31 65 980
a 65 31 980
a 31 66 113
a 66 31 113
a 31 68 975
a 68 31 975
a 31 71 467
a 71 31 467
a 31 72 937
a 72 31 937
a 31 73 778
a 73 31 778
a 31 74 1000
a 74 31 1000
a 31 76 342
a 76 31 342
a 31 77 825
a 77 31 825
a 31 78 103
a 78 31 103
a 31 85 961
a 85 31 961
a 31 86 366
a 86 31 366
a 31 87 740
a 87 31 740
a 31 88 357
a 88 31 357
a 31 91 918
a 91 31 918
a 31 93 246
a 93 31 246
a 31 94 595
a 94 31 595
a 31 96 184
a 96 31 184
a 31 100 951
a 100 31 951
a 32 33 922
a 33 32 922
a 32 35 990
a 35 32 990
a 32 37 662
a 37 32 662
a 32 38 986
a 38 32 986
a 32 39 621
a 39 32 621
a 32 41 449
a 41 32 449
a 32 42 764
a 42 32 764
a 32 43 996
a 43 32 996
a 32 45 793
a 45 32 793
a 32 46 976
a 46 32 976
a 32 48 137
a 48 32 137
a 32 49 162
a 49 32 162
a 32 52 833
a 52 32 833
a 32 53 667
a 53 32 667
a 32 57 195
a 57 32 195
a 32 59 418
a 59 32 418
a 32 62 420
a 62 32 420
a 32 63 253
a 63 32 253
a 32 67 929
a 67 32 929
a 32 68 938
a 68 32 938
a 32 69 808
a 69 32 808
a 32 73 201
a 73 32 201
a 32 75 441
a 75 32 441
a 32 80 212
a 80 32 212
a 32 81 306
a 81 32 306
a 32 82 322
a 82 32 322
a 32 84 415
a 84 32 415
a 32 86 668
a 86 32 668
a 32 93 626
a 93 32 626
a 32 95 539
a 95 32 539
a 32 96 720
a 96 32 720
a 32 98 463
a 98 32 463
a 32 100 369
a 100 32 369
a 33 35 829
a 35 33 829
a 33 38 606
a 38 33 606
a 33 42 368
a 42 33 368
a 33 48 556
a 48 33 556
a 33 50 793
a 50 33 793
a 33 51 644
a 51 33 644
a 33 53 726
a 53 33 726
a 33 56 883
a 56 33 883
a 33 58 332
a 58 33 332
a 33 59 752
a 59 33 752
a 33 60 147
a 60 33 147
a 33 61 962
a 61 33 962
a 33 62 884
a 62 33 884
a 33 63 654
a 63 33 654
a 33 65 447
a 65 33 447
a 33 68 568
a 68 33 568
a 33 69 248
a 69 33 248
a 33 71 553
a 71 33 553
a 33 76 389
a 76 33 389
a 33 77 910
a 77 33 910
a 33 78 456
a 78 33 456
a 33 81 837
a 81 33 837
a 33 82 366
a 82 33 366
a 33 83 305
a 83 33 305
a 33 85 852
a 85 33 852
a 33 86 927
a 86 33 927
a 33 87 212
a 87 33 212
a 33 89 545
a 89 33 545
a 33 91 289
a 91 33 289
a 33 94 164
a 94 33 164
a 33 97 705
a 97 33 705
a 33 99 187
a 99 33 187
a 33 100 960
a 100 33 960
a 34 35 750
a 35 34 750
a 34 39 849
a 39 34 849
a 34 40 406
a 40 34 406
a 34 42 760
a 42 34 760
a 34 44 412
a 44 34 412
a 34 50 666
a 50 34 666
a 34 52 308
a 52 34 308
a 34 53 780
a 53 34 780
a 34 56 183
a 56 34 183
a 34 57 257
a 57 34 257
a 34 59 166
a 59 34 166
a 34 64 357
a 64 34 357
a 34 65 667
a 65 34 667
a 34 69 684
a 69 34 684
a 34 71 481
a 71 34 481
a 34 72 320
a 72 34 320
a 34 78 522
a 78 34 522
a 34 81 988
a 81 34 988
a 34 82 947
a 82 34 947
a 34 91 611
a 91 34 611
a 34 93 676
a 93 34 676
a 34 95 990
a 95 34 990
a 34 97 929
a 97 34 929
a 34 99 953
a 99 34 953
a 35 37 733
a 37 35 733
a 35 40 501
a 40 35 501
a 35 43 621
a 43 35 621
a 35 46 508
a 46 35 508
a 35 52 483
a 52 35 483
a 35 53 244
a 53 35 244
a 35 58 448
a 58 35 448
a 35 59 698
a 59 35 698
a 35 60 132
a 60 35 132
a 35 62 630
a 62 35 630
a 35 63 120
a 63 35 120
a 35 65 499
a 65 35 499
a 35 68 912
a 68 35 912
a 35 72 137
a 72 35 137
a 35 75 153
a 75 35 153
a 35 76 461
a 76 35 461
a 35 77 882
a 77 35 882
a 35 79 329
a 79 35 329
a 35 83 653
a 83 35 653
a 35 87 305
a 87 35 305
a 35 89 619
a 89 35 619
a 35 93 416
a 93 35 416
a 35 94 659
a 94 35 659
a 35 96 368
a 96 35 368
a 35 98 179
a 98 35 179
a 35 100 149
a 100 35 149
a 36 39 519
a 39 36 519
a 36 40 934
a 40 36 934
a 36 42 258
a 42 36 258
a 36 47 292
a 47 36 292
a 36 49 130
a 49 36 130
a 36 51 132
a 51 36 132
a 36 52 851
a 52 36 851
a 36 53 646
a 53 36 646
a 36 57 112
a 57 36 112
a 36 58 300
a 58 36 300
a 36 60 225
a 60 36 225
a 36 61 427
a 61 36 427
a 36 62 954
a 62 36 954
a 36 63 166
a 63 36 166
a 36 64 702
a 64 36 702
a 36 67 484
a 67 36 484
a 36 69 506
a 69 36 506
a 36 70 292
a 70 36 292
a 36 71 219
a 71 36 219
a 36 72 745
a 72 36 745
a 36 74 930
a 74 36 930
a 36 77 786
a 77 36 786
a 36 78 170
a 78 36 170
a 36 83 810
a 83 36 810
a 36 89 511
a 89 36 511
a 36 92 357
a 92 36 357
a 36 94 395
a 94 36 395
a 36 95 414
a 95 36 414
a 36 97 886
a 97 36 886
a 37 39 325
a 39 37 325
a 37 44 686
a 44 37 686
a 37 45 508
a 45 37 508
a 37 48 399
a 48 37 399
a 37 51 562
a 51 37 562
a 37 52 830
a 52 37 830
a 37 53 344
a 53 37 344
a 37 54 290
a 54 37 290
a 37 56 688
a 56 37 688
a 37 60 259
a 60 37 259
a 37 62 453
a 62 37 453
a 37 63 415
a 63 37 415
a 37 65 132
a 65 37 132
a 37 70 339
a 70 37 339
a 37 72 824
a 72 37 824
a 37 73 251
a 73 37 251
a 37 77 680
a 77 37 680
a 37 83 736
a 83 37 736
a 37 84 937
a 84 37 937
a 37 85 840
a 85 37 840
a 37 89 652
a 89 37 652
a 37 90 802
a 90 37 802
a 37 92 611
a 92 37 611
a 37 94 582
a 94 37 582
a 37 95 889
a 95 37 889
a 37 98 421
a 98 37 421
a 38 40 252
a 40 38 252
a 38 42 506
a 42 38 506
a 38 46 116
a 46 38 116
a 38 47 706
a 47 38 706
a 38 48 663
a 48 38 663
a 38 49 753
a 49 38 753
a 38 50 714
a 50 38 714
a 38 51 718
a 51 38 718
a 38 52 354
a 52 38 354
a 38 53 843
a 53 38 843
a 38 54 920
a 54 38 920
a 38 55 866
a 55 38 866
a 38 57 372
a 57 38 372
a 38 61 719
a 61 38 719
a 38 66 598
a 66 38 598
a 38 68 578
a 68 38 578
a 38 69 304
a 69 38 304
a 38 71 247
a 71 38 247
a 38 81 490
a 81 38 490
a 38 82 187
a 82 38 187
a 38 83 158
a 83 38 158
a 38 84 816
a 84 38 816
a 38 85 777
a 85 38 777
a 38 86 327
a 86 38 327
a 38 89 882
a 89 38 882
a 38 90 794
a 90 38 794
a 38 92 459
a 92 38 459
a 38 97 614
a 97 38 614
a 38 98 151
a 98 38 151
a 39 41 743
a 41 39 743
a 39 42 650
a 42 39 650
a 39 44 454
a 44 39 454
a 39 45 358
a 45 39 358
a 39 46 404
a 46 39 404
a 39 48 858
a 48 39 858
a 39 49 870
a 49 39 870
a 39 50 369
a 50 39 369
a 39 53 914
a 53 39 914
a 39 54 288
a 54 39 288
a 39 55 948
a 55 39 948
a 39 56 606
a 56 39 606
a 39 57 529
a 57 39 529
a 39 59 682
a 59 39 682
a 39 60 748
a 60 39 748
a 39 63 674
a 63 39 674
a 39 65 984
a 65 39 984
a 39 66 102
a 66 39 102
a 39 67 844
a 67 39 844
a 39 71 196
a 71 39 196
a 39 73 496
a 73 39 496
a 39 76 233
a 76 39 233
a 39 77 921
a 77 39 921
a 39 80 544
a 80 39 544
a 39 85 615
a 85 39 615
a 39 87 577
a 87 39 577
a 39 88 836
a 88 39 836
a 39 90 902
a 90 39 902
a 39 91 639
a 91 39 639
a 39 92 648
a 92 39 648
a 39 97 699
a 97 39 699
a 39 99 196
a 99 39 196
a 40 44 799
a 44 40 799
a 40 45 635
a 45 40 635
a 40 47 913
a 47 40 913
a 40 50 869
a 50 40 869
a 40 51 186
a 51 40 186
a 40 52 932
a 52 40 932
a 40 55 671
a 55 40 671
a 40 56 533
a 56 40 533
a 40 59 230
a 59 40 230
a 40 69 765
a 69 40 765
a 40 71 745
a 71 40 745
a 40 72 285
a 72 40 285
a 40 73 215
a 73 40 215
a 40 74 446
a 74 40 446
a 40 75 907
a 75 40 907
a 40 76 384
a 76 40 384
a 40 77 911
a 77 40 911
a 40 80 784
a 80 40 784
a 40 81 243
a 81 40 243
a 40 83 435
a 83 40 435
a 40 84 348
a 84 40 348
a 40 86 151
a 86 40 151
a 40 90 147
a 90 40 147
a 40 92 534
a 92 40 534
a 40 93 843
a 93 40 843
a 40 94 814
a 94 40 814
a 40 95 672
a 95 40 672
a 40 96 187
a 96 40 187
a 40 97 281
a 97 40 281
a 40 98 244
a 98 40 244
a 40 100 714
a 100 40 714
a 41 42 306
a 42 41 306
a 41 45 976
a 45 41 976
a 41 46 890
a 46 41 890
a 41 48 747
a 48 41 747
a 41 51 252
a 51 41 252
a 41 54 103
a 54 41 103
a 41 57 314
a 57 41 314
a 41 58 124
a 58 41 124
a 41 59 160
a 59 41 160
a 41 60 135
a 60 41 135
a 41 65 512
a 65 41 512
a 41 67 441
a 67 41 441
a 41 69 757
a 69 41 757
a 41 74 714
a 74 41 714
a 41 75 509
a 75 41 509
a 41 77 460
a 77 41 460
a 41 81 623
a 81 41 623
a 41 83 913
a 83 41 913
a 41 85 415
a 85 41 415
a 41 86 658
a 86 41 658
a 41 87 355
a 87 41 355
a 41 90 376
a 90 41 376
a 41 91 295
a 91 41 295
a 41 92 812
a 92 41 812
a 41 93 694
a 93 41 694
a 41 96 119
a 96 41 119
a 41 98 323
a 98 41 323
a 41 100 937
a 100 41 937
a 42 43 830
a 43 42 830
a 42 44 844
a 44 42 844
a 42 45 566
a 45 42 566
a 42 48 861
a 48 42 861
a 42 49 196
a 49 42 196
a 42 54 580
a 54 42 580
a 42 55 513
a 55 42 513
a 42 58 334
a 58 42 334
a 42 59 811
a 59 42 811
a 42 61 310
a 61 42 310
a 42 68 384
a 68 42 384
a 42 70 287
a 70 42 287
a 42 72 145
a 72 42 145
a 42 77 546
a 77 42 546
a 42 80 473
a 80 42 473
a 42 82 528
a 82 42 528
a 42 83 482
a 83 42 482
a 42 86 166
a 86 42 166
a 42 88 485
a 88 42 485
a 42 90 801
a 90 42 801
a 42 91 463
a 91 42 463
a 42 94 904
a 94 42 904
a 42 95 233
a 95 42 233
a 42 96 585
a 96 42 585
a 42 98 330
a 98 42 330
a 43 51 914
a 51 43 914
a 43 52 590
a 52 43 590
a 43 55 472
a 55 43 472
a 43 60 977
a 60 43 977
a 43 64 921
a 64 43 921
a 43 65 213
a 65 43 213
a 43 66 132
a 66 43 132
a 43 67 512
a 67 43 512
a 43 70 477
a 70 43 477
a 43 71 923
a 71 43 923
a 43 72 802
a 72 43 802
a 43 74 925
a 74 43 925
a 43 75 964
a 75 43 964
a 43 77 519
a 77 43 519
a 43 78 618
a 78 43 618
a 43 79 902
a 79 43 902
a 43 81 310
a 81 43 310
a 43 82 148
a 82 43 148
a 43 83 998
a 83 43 998
a 43 88 927
a 88 43 927
a 43 95 766
a 95 43 766
a 43 96 130
a 96 43 130
a 43 98 905
a 98 43 905
a 43 99 108
a 99 43 108
a 44 45 687
a 45 44 687
a 44 49 700
a 49 44 700
a 44 50 134
a 50 44 134
a 44 51 650
a 51 44 650
a 44 52 955
a 52 44 955
a 44 53 232
a 53 44 232
a 44 54 529
a 54 44 529
a 44 56 176
a 56 44 176
a 44 57 390
a 57 44 390
a 44 58 633
a 58 44 633
a 44 59 846
a 59 44 846
a 44 65 816
a 65 44 816
a 44 68 891
a 68 44 891
a 44 69 345
a 69 44 345
a 44 70 247
a 70 44 247
a 44 71 164
a 71 44 164
a 44 72 954
a 72 44 954
a 44 73 203
a 73 44 203
a 44 75 583
a 75 44 583
a 44 76 932
a 76 44 932
a 44 77 198
a 77 44 198
a 44 81 668
a 81 44 668
a 44 84 394
a 84 44 394
a 44 85 176
a 85 44 176
a 44 87 983
a 87 44 983
a 44 91 251
a 91 44 251
a 44 93 536
a 93 44 536
a 44 97 615
a 97 44 615
a 44 98 425
a 98 44 425
a 44 100 435
a 100 44 435
a 45 46 330
a 46 45 330
a 45 47 522
a 47 45 522
a 45 48 963
a 48 45 963
a 45 51 468
a 51 45 468
a 45 52 758
a 52 45 758
a 45 53 350
a 53 45 350
a 45 55 461
a 55 45 461
a 45 57 800
a 57 45 800
a 45 59 425
a 59 45 425
a 45 63 933
a 63 45 933
a 45 64 984
a 64 45 984
a 45 65 537
a 65 45 537
a 45 69 208
a 69 45 208
a 45 71 550
a 71 45 550
a 45 73 993
a 73 45 993
a 45 74 112
a 74 45 112
a 45 75 153
a 75 45 153
a 45 78 705
a 78 45 705
a 45 79 645
a 79 45 645
a 45 80 864
a 80 45 864
a 45 84 906
a 84 45 906
a 45 88 657
a 88 45 657
a 45 90 132
a 90 45 132
a 45 91 611
a 91 45 611
a 45 93 277
a 93 45 277
a 45 95 369
a 95 45 369
a 45 96 909
a 96 45 909
a 45 97 413
a 97 45 413
a 45 98 199
a 98 45 199
a 45 100 942
a 100 45 942
a 46 47 367
a 47 46 367
a 46 55 109
a 55 46 109
a 46 61 303
a 61 46 303
a 46 63 128
a 63 46 128
a 46 65 253
a 65 46 253
a 46 66 580
a 66 46 580
a 46 67 466
a 67 46 466
a 46 68 469
a 68 46 469
a 46 73 975
a 73 46 975
a 46 74 259
a 74 46 259
a 46 75 564
a 75 46 564
a 46 78 294
a 78 46 294
a 46 81 572
a 81 46 572
a 46 83 941
a 83 46 941
a 46 87 842
a 87 46 842
a 46 88 644
a 88 46 644
a 46 89 477
a 89 46 477
a 46 92 582
a 92 46 582
a 46 95 531
a 95 46 531
a 46 96 790
a 96 46 790
a 46 98 867
a 98 46 867
a 46 99 209
a 99 46 209
a 47 48 381
a 48 47 381
a 47 49 920
a 49 47 920
a 47 52 333
a 52 47 333
a 47 53 392
a 53 47 392
a 47 56 135
a 56 47 135
a 47 58 500
a 58 47 500
a 47 60 635
a 60 47 635
a 47 61 871
a 61 47 871
a 47 62 486
a 62 47 486
a 47 63 352
a 63 47 352
a 47 64 897
a 64 47 897
a 47 68 659
a 68 47 659
a 47 72 219
a 72 47 219
a 47 73 710
a 73 47 710
a 47 74 860
a 74 47 860
a 47 75 673
a 75 47 673
a 47 77 607
a 77 47 607
a 47 78 124
a 78 47 124
a 47 80 947
a 80 47 947
a 47 82 319
a 82 47 319
a 47 84 971
a 84 47 971
a 47 85 149
a 85 47 149
a 47 87 313
a 87 47 313
a 47 91 900
a 91 47 900
a 47 92 344
a 92 47 344
a 47 94 815
a 94 47 815
a 47 95 280
a 95 47 280
a 47 97 343
a 97 47 343
a 47 98 963
a 98 47 963
a 47 99 555
a 99 47 555
a 48 49 308
a 49 48 308
a 48 50 477
a 50 48 477
a 48 52 909
a 52 48 909
a 48 53 274
a 53 48 274
a 48 54 270
a 54 48 270
a 48 55 123
a 55 48 123
a 48 57 343
a 57 48 343
a 48 60 223
a 60 48 223
a 48 65 775
a 65 48 775
a 48 66 958
a 66 48 958
a 48 67 923
a 67 48 923
a 48 69 851
a 69 48 851
a 48 74 311
a 74 48 311
a 48 75 110
a 75 48 110
a 48 78 920
a 78 48 920
a 48 80 616
a 80 48 616
a 48 81 157
a 81 48 157
a 48 82 383
a 82 48 383
a 48 83 454
a 83 48 454
a 48 87 660
a 87 48 660
a 48 89 558
a 89 48 558
a 48 93 209
a 93 48 209
a 49 50 994
a 50 49 994
a 49 53 580
a 53 49 580
a 49 54 722
a 54 49 722
a 49 55 248
a 55 49 248
a 49 57 475
a 57 49 475
a 49 60 818
a 60 49 818
a 49 64 141
a 64 49 141
a 49 68 582
a 68 49 582
a 49 72 929
a 72 49 929
a 49 74 590
a 74 49 590
a 49 78 408
a 78 49 408
a 49 81 909
a 81 49 909
a 49 82 425
a 82 49 425
a 49 85 946
a 85 49 946
a 49 87 165
a 87 49 165
a 49 88 951
a 88 49 951
a 49 89 341
a 89 49 341
a 49 90 306
a 90 49 306
a 49 92 495
a 92 49 495
a 49 93 836
a 93 49 836
a 49 95 857
a 95 49 857
a 49 98 890
a 98 49 890
a 49 100 500
a 100 49 500
a 50 51 483
a 51 50 483
a 50 57 847
a 57 50 847
a 50 58 545
a 58 50 545
a 50 60 531
a 60 50 531
a 50 64 660
a 64 50 660
a 50 67 329
a 67 50 329
a 50 70 380
a 70 50 380
a 50 71 763
a 71 50 763
a 50 83 768
a 83 50 768
a 50 84 638
a 84 50 638
a 50 85 799
a 85 50 799
a 50 89 849
a 89 50 849
a 50 90 436
a 90 50 436
a 50 92 256
a 92 50 256
a 50 93 833
a 93 50 833
a 50 94 379
a 94 50 379
a 50 95 614
a 95 50 614
a 50 96 457
a 96 50 457
a 50 97 767
a 97 50 767
a 50 98 495
a 98 50 495
a 50 100 801
a 100 50 801
a 51 53 821
a 53 51 821
a 51 54 528
a 54 51 528
a 51 55 268
a 55 51 268
a 51 57 456
a 57 51 456
a 51 58 552
a 58 51 552
a 51 61 262
a 61 51 262
a 51 63 440
a 63 51 440
a 51 64 968
a 64 51 968
a 51 67 294
a 67 51 294
a 51 68 373
a 68 51 373
a 51 71 790
a 71 51 790
a 51 72 998
a 72 51 998
a 51 74 386
a 74 51 386
a 51 79 622
a 79 51 622
a 51 80 999
a 80 51 999
a 51 82 246
a 82 51 246
a 51 83 139
a 83 51 139
a 51 84 666
a 84 51 666
a 51 88 377
a 88 51 377
a 51 89 409
a 89 51 409
a 51 90 272
a 90 51 272
a 51 94 312
a 94 51 312
a 51 96 662
a 96 51 662
a 51 97 361
a 97 51 361
a 51 98 343
a 98 51 343
a 51 99 383
a 99 51 383
a 52 55 275
a 55 52 275
a 52 56 319
a 56 52 319
a 52 57 235
a 57 52 235
a 52 58 666
a 58 52 666
a 52 59 942
a 59 52 942
a 52 65 974
a 65 52 974
a 52 66 379
a 66 52 379
a 52 68 117
a 68 52 117
a 52 69 587
a 69 52 587
a 52 70 269
a 70 52 269
a 52 72 307
a 72 52 307
a 52 81 402
a 81 52 402
a 52 83 287
a 83 52 287
a 52 84 452
a 84 52 452
a 52 86 854
a 86 52 854
a 52 89 145
a 89 52 145
a 52 90 644
a 90 52 644
a 52 91 584
a 91 52 584
a 52 92 408
a 92 52 408
a 52 93 457
a 93 52 457
a 52 95 960
a 95 52 960
a 52 96 990
a 96 52 990
a 52 97 807
a 97 52 807
a 52 98 285
a 98 52 285
a 52 100 761
a 100 52 761
a 53 58 346
a 58 53 346
a 53 62 440
a 62 53 440
a 53 63 118
a 63 53 118
a 53 67 358
a 67 53 358
a 53 73 806
a 73 53 806
a 53 75 468
a 75 53 468
a 53 76 836
a 76 53 836
a 53 78 305
a 78 53 305
a 53 84 249
a 84 53 249
a 53 85 216
a 85 53 216
a 53 88 399
a 88 53 399
a 53 90 982
a 90 53 982
a 53 91 246
a 91 53 246
a 53 92 671
a 92 53 671
a 53 93 432
a 93 53 432
a 53 94 855
a 94 53 855
a 53 96 428
a 96 53 428
a 53 97 398
a 97 53 398
a 53 99 152
a 99 53 152
a 53 100 283
a 100 53 283
a 54 60 657
a 60 54 657
a 54 61 188
a 61 54 188
a 54 63 141
a 63 54 141
a 54 65 862
a 65 54 862
a 54 66 838
a 66 54 838
a 54 68 181
a 68 54 181
a 54 69 704
a 69 54 704
a 54 70 424
a 70 54 424
a 54 75 115
a 75 54 115
a 54 76 240
a 76 54 240
a 54 77 242
a 77 54 242
a 54 80 572
a 80 54 572
a 54 81 949
a 81 54 949
a 54 82 790
a 82 54 790
a 54 83 937
a 83 54 937
a 54 85 736
a 85 54 736
a 54 86 506
a 86 54 506
a 54 89 845
a 89 54 845
a 54 92 838
a 92 54 838
a 54 93 285
a 93 54 285
a 54 95 459
a 95 54 459
a 54 96 137
a 96 54 137
a 54 98 162
a 98 54 162
a 54 100 698
a 100 54 698
a 55 61 770
a 61 55 770
a 55 65 177
a 65 55 177
a 55 67 425
a 67 55 425
a 55 68 562
a 68 55 562
a 55 73 312
a 73 55 312
a 55 74 224
a 74 55 224
a 55 75 202
a 75 55 202
a 55 78 962
a 78 55 962
a 55 81 337
a 81 55 337
a 55 82 747
a 82 55 747
a 55 83 998
a 83 55 998
a 55 86 892
a 86 55 892
a 55 87 953
a 87 55 953
a 55 88 791
a 88 55 791
a 55 90 737
a 90 55 737
a 55 91 246
a 91 55 246
a 55 92 273
a 92 55 273
a 55 93 808
a 93 55 808
a 55 96 446
a 96 55 446
a 55 97 259
a 97 55 259
a 55 98 523
a 98 55 523
a 55 100 555
a 100 55 555
a 56 58 226
a 58 56 226
a 56 60 298
a 60 56 298
a 56 62 700
a 62 56 700
a 56 64 712
a 64 56 712
a 56 69 500
