p sp 100 5500
a 41 19 959
a 19 42 467
a 42 19 467
a 19 43 638
a 43 19 638
a 19 44 168
a 44 19 168
a 19 47 565
a 47 19 565
a 19 54 474
a 54 19 474
a 19 55 172
a 55 19 172
a 19 57 851
a 57 19 851
a 19 58 985
a 58 19 985
a 19 59 486
a 59 19 486
a 19 60 982
a 60 19 982
a 19 63 113
a 63 19 113
a 19 65 136
a 65 19 136
a 19 66 517
a 66 19 517
a 19 69 516
a 69 19 516
a 19 70 424
a 70 19 424
a 19 71 766
a 71 19 766
a 19 73 139
a 73 19 139
a 19 75 343
a 75 19 343
a 19 76 856
a 76 19 856
a 19 77 446
a 77 19 446
a 19 78 150
a 78 19 150
a 19 80 953
a 80 19 953
a 19 84 950
a 84 19 950
a 19 85 890
a 85 19 890
a 19 86 121
a 86 19 121
a 19 87 240
a 87 19 240
a 19 89 973
a 89 19 973
a 19 90 213
a 90 19 213
a 19 95 749
a 95 19 749
a 19 96 870
a 96 19 870
a 19 97 111
a 97 19 111
a 19 99 238
a 99 19 238
a 19 100 994
a 100 19 994
a 20 22 540
a 22 20 540
a 20 23 231
a 23 20 231
a 20 24 441
a 24 20 441
a 20 29 338
a 29 20 338
a 20 30 650
a 30 20 650
a 20 31 222
a 31 20 222
a 20 33 993
a 33 20 993
a 20 35 157
a 35 20 157
a 20 36 417
a 36 20 417
a 20 38 126
a 38 20 126
a 20 39 381
a 39 20 381
a 20 43 110
a 43 20 110
a 20 45 996
a 45 20 996
a 20 47 781
a 47 20 781
a 20 48 756
a 48 20 756
a 20 51 947
a 51 20 947
a 20 52 873
a 52 20 873
a 20 53 277
a 53 20 277
a 20 54 939
a 54 20 939
a 20 59 812
a 59 20 812
a 20 61 274
a 61 20 274
a 20 62 718
a 62 20 718
a 20 63 897
a 63 20 897
a 20 65 270
a 65 20 270
a 20 67 952
a 67 20 952
a 20 69 608
a 69 20 608
a 20 70 523
a 70 20 523
a 20 73 354
a 73 20 354
a 20 74 820
a 74 20 820
a 20 75 342
a 75 20 342
a 20 76 831
a 76 20 831
a 20 79 617
a 79 20 617
a 20 80 334
a 80 20 334
a 20 81 887
a 81 20 887
a 20 82 495
a 82 20 495
a 20 85 853
a 85 20 853
a 20 90 197
a 90 20 197
a 20 91 759
a 91 20 759
a 20 96 635
a 96 20 635
a 20 98 901
a 98 20 901
a 21 24 478
a 24 21 478
a 21 26 886
a 26 21 886
a 21 27 626
a 27 21 626
a 21 28 429
a 28 21 429
a 21 29 244
a 29 21 244
a 21 31 386
a 31 21 386
a 21 34 109
a 34 21 109
a 21 35 558
a 35 21 558
a 21 37 787
a 37 21 787
a 21 38 296
a 38 21 296
a 21 39 859
a 39 21 859
a 21 40 206
a 40 21 206
a 21 43 993
a 43 21 993
a 21 45 700
a 45 21 700
a 21 47 157
a 47 21 157
a 21 56 255
a 56 21 255
a 21 58 672
a 58 21 672
a 21 59 127
a 59 21 127
a 21 61 512
a 61 21 512
a 21 62 227
a 62 21 227
a 21 64 745
a 64 21 745
a 21 66 527
a 66 21 527
a 21 67 172
a 67 21 172
a 21 72 171
a 72 21 171
a 21 73 681
a 73 21 681
a 21 76 505
a 76 21 505
a 21 78 411
a 78 21 411
a 21 79 249
a 79 21 249
a 21 81 901
a 81 21 901
a 21 85 644
a 85 21 644
a 21 89 679
a 89 21 679
a 21 91 936
a 91 21 936
a 21 94 665
a 94 21 665
a 21 95 373
a 95 21 373
a 21 97 866
a 97 21 866
a 21 98 752
a 98 21 752
a 22 24 958
a 24 22 958
a 22 25 197
a 25 22 197
a 22 27 757
a 27 22 757
a 22 28 956
a 28 22 956
a 22 29 355
a 29 22 355
a 22 30 397
a 30 22 397
a 22 34 714
a 34 22 714
a 22 35 353
a 35 22 353
a 22 36 692
a 36 22 692
a 22 39 722
a 39 22 722
a 22 40 870
a 40 22 870
a 22 41 904
a 41 22 904
a 22 44 367
a 44 22 367
a 22 45 499
a 45 22 499
a 22 46 546
a 46 22 546
a 22 51 838
a 51 22 838
a 22 53 289
a 53 22 289
a 22 61 611
a 61 22 611
a 22 63 962
a 63 22 962
a 22 64 517
a 64 22 517
a 22 65 745
a 65 22 745
a 22 69 166
a 69 22 166
a 22 70 646
a 70 22 646
a 22 71 791
a 71 22 791
a 22 74 308
a 74 22 308
a 22 75 546
a 75 22 546
a 22 78 817
a 78 22 817
a 22 80 292
a 80 22 292
a 22 82 186
a 82 22 186
a 22 84 199
a 84 22 199
a 22 86 740
a 86 22 740
a 22 87 245
a 87 22 245
a 22 89 472
a 89 22 472
a 22 90 682
a 90 22 682
a 22 93 775
a 93 22 775
a 22 94 134
a 94 22 134
a 22 95 149
a 95 22 149
a 22 97 362
a 97 22 362
a 23 25 173
a 25 23 173
a 23 26 209
a 26 23 209
a 23 30 785
a 30 23 785
a 23 31 156
a 31 23 156
a 23 35 418
a 35 23 418
a 23 37 999
a 37 23 999
a 23 39 262
a 39 23 262
a 23 40 282
a 40 23 282
a 23 42 283
a 42 23 283
a 23 43 587
a 43 23 587
a 23 45 229
a 45 23 229
a 23 47 130
a 47 23 130
a 23 52 484
a 52 23 484
a 23 55 231
a 55 23 231
a 23 59 149
a 59 23 149
a 23 60 801
a 60 23 801
a 23 62 106
a 62 23 106
a 23 63 951
a 63 23 951
a 23 64 372
a 64 23 372
a 23 65 269
a 65 23 269
a 23 66 807
a 66 23 807
a 23 67 900
a 67 23 900
a 23 70 124
a 70 23 124
a 23 71 545
a 71 23 545
a 23 74 130
a 74 23 130
a 23 75 314
a 75 23 314
a 23 76 571
a 76 23 571
a 23 77 752
a 77 23 752
a 23 78 357
a 78 23 357
a 23 79 646
a 79 23 646
a 23 80 743
a 80 23 743
a 23 81 921
a 81 23 921
a 23 82 194
a 82 23 194
a 23 84 936
a 84 23 936
a 23 87 641
a 87 23 641
a 23 89 482
a 89 23 482
a 23 90 332
a 90 23 332
a 23 91 816
a 91 23 816
a 23 93 707
a 93 23 707
a 23 94 541
a 94 23 541
a 23 95 974
a 95 23 974
a 23 96 399
a 96 23 399
a 23 97 407
a 97 23 407
a 23 99 219
a 99 23 219
a 24 26 421
a 26 24 421
a 24 27 794
a 27 24 794
a 24 28 677
a 28 24 677
a 24 30 122
a 30 24 122
a 24 36 855
a 36 24 855
a 24 37 184
a 37 24 184
a 24 38 555
a 38 24 555
a 24 41 321
a 41 24 321
a 24 43 121
a 43 24 121
a 24 46 935
a 46 24 935
a 24 47 269
a 47 24 269
a 24 48 305
a 48 24 305
a 24 49 316
a 49 24 316
a 24 50 302
a 50 24 302
a 24 52 331
a 52 24 331
a 24 56 442
a 56 24 442
a 24 58 504
a 58 24 504
a 24 59 145
a 59 24 145
a 24 64 288
a 64 24 288
a 24 66 540
a 66 24 540
a 24 67 414
a 67 24 414
a 24 72 161
a 72 24 161
a 24 73 162
a 73 24 162
a 24 74 890
a 74 24 890
a 24 75 904
a 75 24 904
a 24 78 214
a 78 24 214
a 24 81 431
a 81 24 431
a 24 82 116
a 82 24 116
a 24 83 133
a 83 24 133
a 24 84 472
a 84 24 472
a 24 86 592
a 86 24 592
a 24 87 610
a 87 24 610
a 24 88 157
a 88 24 157
a 24 91 422
a 91 24 422
a 24 92 870
a 92 24 870
a 24 94 564
a 94 24 564
a 24 95 787
a 95 24 787
a 24 96 713
a 96 24 713
a 24 98 949
a 98 24 949
a 24 100 645
a 100 24 645
a 25 28 454
a 28 25 454
a 25 31 737
a 31 25 737
a 25 35 784
a 35 25 784
a 25 36 378
a 36 25 378
a 25 37 324
a 37 25 324
a 25 38 443
a 38 25 443
a 25 40 948
a 40 25 948
a 25 43 932
a 43 25 932
a 25 45 380
a 45 25 380
a 25 47 228
a 47 25 228
a 25 51 831
a 51 25 831
a 25 58 525
a 58 25 525
a 25 59 431
a 59 25 431
a 25 61 847
a 61 25 847
a 25 62 494
a 62 25 494
a 25 64 687
a 64 25 687
a 25 66 226
a 66 25 226
a 25 67 143
a 67 25 143
a 25 70 514
a 70 25 514
a 25 71 477
a 71 25 477
a 25 73 445
a 73 25 445
a 25 75 805
a 75 25 805
a 25 76 759
a 76 25 759
a 25 77 483
a 77 25 483
a 25 78 239
a 78 25 239
a 25 79 230
a 79 25 230
a 25 81 654
a 81 25 654
a 25 87 132
a 87 25 132
a 25 88 138
a 88 25 138
a 25 89 396
a 89 25 396
a 25 90 127
a 90 25 127
a 25 91 597
a 91 25 597
a 25 92 614
a 92 25 614
a 25 94 202
a 94 25 202
a 25 95 464
a 95 25 464
a 25 96 543
a 96 25 543
a 25 97 614
a 97 25 614
a 25 98 302
a 98 25 302
a 25 99 120
a 99 25 120
a 25 100 249
a 100 25 249
a 26 29 872
a 29 26 872
a 26 30 709
a 30 26 709
a 26 31 807
a 31 26 807
a 26 32 866
a 32 26 866
a 26 35 359
a 35 26 359
a 26 36 596
a 36 26 596
a 26 37 502
a 37 26 502
a 26 39 602
a 39 26 602
a 26 40 768
a 40 26 768
a 26 42 373
a 42 26 373
a 26 45 857
a 45 26 857
a 26 46 480
a 46 26 480
a 26 47 626
a 47 26 626
a 26 51 656
a 51 26 656
a 26 52 959
a 52 26 959
a 26 54 676
a 54 26 676
a 26 58 154
a 58 26 154
a 26 60 148
a 60 26 148
a 26 63 893
a 63 26 893
a 26 64 334
a 64 26 334
a 26 65 757
a 65 26 757
a 26 66 299
a 66 26 299
a 26 68 511
a 68 26 511
a 26 69 134
a 69 26 134
a 26 72 305
a 72 26 305
a 26 73 165
a 73 26 165
a 26 74 440
a 74 26 440
a 26 76 191
a 76 26 191
a 26 79 489
a 79 26 489
a 26 80 324
a 80 26 324
a 26 81 508
a 81 26 508
a 26 82 641
a 82 26 641
a 26 84 968
a 84 26 968
a 26 85 359
a 85 26 359
a 26 86 844
a 86 26 844
a 26 89 693
a 89 26 693
a 26 90 632
a 90 26 632
a 26 92 848
a 92 26 848
a 26 95 251
a 95 26 251
a 26 96 861
a 96 26 861
a 26 97 989
a 97 26 989
a 26 98 293
a 98 26 293
a 26 100 141
a 100 26 141
a 27 29 215
a 29 27 215
a 27 30 794
a 30 27 794
a 27 33 830
a 33 27 830
a 27 39 158
a 39 27 158
a 27 40 548
a 40 27 548
a 27 41 536
a 41 27 536
a 27 42 114
a 42 27 114
a 27 44 344
a 44 27 344
a 27 46 456
a 46 27 456
a 27 47 395
a 47 27 395
a 27 50 677
a 50 27 677
a 27 52 904
a 52 27 904
a 27 53 619
a 53 27 619
a 27 54 277
a 54 27 277
a 27 57 353
a 57 27 353
a 27 58 225
a 58 27 225
a 27 60 968
a 60 27 968
a 27 61 942
a 61 27 942
a 27 62 784
a 62 27 784
a 27 63 755
a 63 27 755
a 27 64 528
a 64 27 528
a 27 66 379
a 66 27 379
a 27 69 783
a 69 27 783
a 27 72 459
a 72 27 459
a 27 73 956
a 73 27 956
a 27 76 690
a 76 27 690
a 27 77 410
a 77 27 410
a 27 78 446
a 78 27 446
a 27 80 852
a 80 27 852
a 27 82 574
a 82 27 574
a 27 85 273
a 85 27 273
a 27 87 146
a 87 27 146
a 27 88 880
a 88 27 880
a 27 90 176
a 90 27 176
a 27 91 257
a 91 27 257
a 27 92 380
a 92 27 380
a 27 93 802
a 93 27 802
a 27 94 495
a 94 27 495
a 27 95 911
a 95 27 911
a 27 96 506
a 96 27 506
a 27 98 444
a 98 27 444
a 28 29 780
a 29 28 780
a 28 30 351
a 30 28 351
a 28 31 811
a 31 28 811
a 28 33 100
a 33 28 100
a 28 34 703
a 34 28 703
a 28 35 104
a 35 28 104
a 28 37 759
a 37 28 759
a 28 39 749
a 39 28 749
a 28 41 957
a 41 28 957
a 28 42 318
a 42 28 318
a 28 44 301
a 44 28 301
a 28 49 907
a 49 28 907
a 28 53 707
a 53 28 707
a 28 54 422
a 54 28 422
a 28 56 842
a 56 28 842
a 28 61 853
a 61 28 853
a 28 62 863
a 62 28 863
a 28 63 532
a 63 28 532
a 28 64 749
a 64 28 749
a 28 65 742
a 65 28 742
a 28 67 567
a 67 28 567
a 28 68 212
a 68 28 212
a 28 69 669
a 69 28 669
a 28 71 657
a 71 28 657
a 28 74 963
a 74 28 963
a 28 75 467
a 75 28 467
a 28 76 598
a 76 28 598
a 28 78 475
a 78 28 475
a 28 79 266
a 79 28 266
a 28 80 518
a 80 28 518
a 28 81 912
a 81 28 912
a 28 82 243
a 82 28 243
a 28 83 570
a 83 28 570
a 28 84 252
a 84 28 252
a 28 86 862
a 86 28 862
a 28 90 964
a 90 28 964
a 28 92 789
a 92 28 789
a 28 98 215
a 98 28 215
a 28 99 514
a 99 28 514
a 28 100 282
a 100 28 282
a 29 31 693
a 31 29 693
a 29 32 408
a 32 29 408
a 29 35 840
a 35 29 840
a 29 39 392
a 39 29 392
a 29 41 216
a 41 29 216
a 29 42 841
a 42 29 841
a 29 44 445
a 44 29 445
a 29 45 440
a 45 29 440
a 29 46 220
a 46 29 220
a 29 49 110
a 49 29 110
a 29 54 205
a 54 29 205
a 29 56 398
a 56 29 398
a 29 59 659
a 59 29 659
a 29 60 368
a 60 29 368
a 29 61 800
a 61 29 800
a 29 62 433
a 62 29 433
a 29 64 633
a 64 29 633
a 29 66 597
a 66 29 597
a 29 67 629
a 67 29 629
a 29 68 517
a 68 29 517
a 29 70 161
a 70 29 161
a 29 71 779
a 71 29 779
a 29 76 663
a 76 29 663
a 29 79 250
a 79 29 250
a 29 80 890
a 80 29 890
a 29 81 991
a 81 29 991
a 29 83 738
a 83 29 738
a 29 85 313
a 85 29 313
a 29 86 696
a 86 29 696
a 29 87 249
a 87 29 249
a 29 88 814
a 88 29 814
a 29 91 638
a 91 29 638
a 29 99 436
a 99 29 436
a 29 100 969
a 100 29 969
a 30 31 496
a 31 30 496
a 30 32 174
a 32 30 174
a 30 34 172
a 34 30 172
a 30 37 450
a 37 30 450
a 30 38 270
a 38 30 270
a 30 41 115
a 41 30 115
a 30 42 461
a 42 30 461
a 30 44 714
a 44 30 714
a 30 46 580
a 46 30 580
a 30 47 627
a 47 30 627
a 30 48 252
a 48 30 252
a 30 49 792
a 49 30 792
a 30 50 737
a 50 30 737
a 30 53 167
a 53 30 167
a 30 57 467
a 57 30 467
a 30 58 517
a 58 30 517
a 30 59 683
a 59 30 683
a 30 60 799
a 60 30 799
a 30 61 789
a 61 30 789
a 30 63 934
a 63 30 934
a 30 67 740
a 67 30 740
a 30 70 689
a 70 30 689
a 30 74 372
a 74 30 372
a 30 75 411
a 75 30 411
a 30 76 965
a 76 30 965
a 30 77 458
a 77 30 458
a 30 78 968
a 78 30 968
a 30 80 775
a 80 30 775
a 30 85 683
a 85 30 683
a 30 88 138
a 88 30 138
a 30 89 432
a 89 30 432
a 30 90 311
a 90 30 311
a 30 91 820
a 91 30 820
a 30 93 736
a 93 30 736
a 30 95 377
a 95 30 377
a 30 99 549
a 99 30 549
a 31 32 972
a 32 31 972
a 31 33 861
a 33 31 861
a 31 35 128
a 35 31 128
a 31 36 287
a 36 31 287
a 31 37 320
a 37 31 320
a 31 40 269
a 40 31 269
a 31 41 218
a 41 31 218
a 31 42 908
a 42 31 908
a 31 43 132
a 43 31 132
a 31 44 512
a 44 31 512
a 31 45 709
a 45 31 709
a 31 47 776
a 47 31 776
a 31 51 283
a 51 31 283
a 31 52 337
a 52 31 337
a 31 59 382
a 59 31 382
a 31 61 961
a 61 31 961
a 31 62 310
a 62 31 310
a 31 64 715
a 64 31 715
a 31 66 311
a 66 31 311
a 31 67 304
a 67 31 304
a 31 68 430
a 68 31 430
a 31 71 750
a 71 31 750
a 31 75 219
a 75 31 219
a 31 76 864
a 76 31 864
a 31 78 240
a 78 31 240
a 31 79 125
a 79 31 125
a 31 80 314
a 80 31 314
a 31 81 377
a 81 31 377
a 31 82 737
a 82 31 737
a 31 83 727
a 83 31 727
a 31 84 729
a 84 31 729
a 31 86 919
a 86 31 919
a 31 87 454
a 87 31 454
a 31 89 990
a 89 31 990
a 31 90 977
a 90 31 977
a 31 91 452
a 91 31 452
a 31 92 337
a 92 31 337
a 31 94 594
a 94 31 594
a 31 95 258
a 95 31 258
a 31 96 873
a 96 31 873
a 31 98 138
a 98 31 138
a 31 99 103
a 99 31 103
a 32 33 808
a 33 32 808
a 32 35 843
a 35 32 843
a 32 39 230
a 39 32 230
a 32 42 949
a 42 32 949
a 32 43 736
a 43 32 736
a 32 45 701
a 45 32 701
a 32 46 611
a 46 32 611
a 32 47 463
a 47 32 463
a 32 48 736
a 48 32 736
a 32 49 296
a 49 32 296
a 32 50 144
a 50 32 144
a 32 51 951
a 51 32 951
a 32 54 279
a 54 32 279
a 32 55 171
a 55 32 171
a 32 56 332
a 56 32 332
a 32 58 912
a 58 32 912
a 32 59 145
a 59 32 145
a 32 60 650
a 60 32 650
a 32 62 761
a 62 32 761
a 32 66 196
a 66 32 196
a 32 67 248
a 67 32 248
a 32 68 432
a 68 32 432
a 32 70 107
a 70 32 107
a 32 71 674
a 71 32 674
a 32 73 836
a 73 32 836
a 32 76 960
a 76 32 960
a 32 78 489
a 78 32 489
a 32 80 185
a 80 32 185
a 32 85 213
a 85 32 213
a 32 86 650
a 86 32 650
a 32 87 437
a 87 32 437
a 32 89 606
a 89 32 606
a 32 91 413
a 91 32 413
a 32 94 952
a 94 32 952
a 32 95 696
a 95 32 696
a 32 96 181
a 96 32 181
a 32 98 780
a 98 32 780
a 32 99 494
a 99 32 494
a 33 35 612
a 35 33 612
a 33 38 186
a 38 33 186
a 33 41 558
a 41 33 558
a 33 43 939
a 43 33 939
a 33 44 553
a 44 33 553
a 33 48 381
a 48 33 381
a 33 49 135
a 49 33 135
a 33 51 528
a 51 33 528
a 33 52 897
a 52 33 897
a 33 53 824
a 53 33 824
a 33 55 319
a 55 33 319
a 33 56 670
a 56 33 670
a 33 58 607
a 58 33 607
a 33 59 681
a 59 33 681
a 33 61 563
a 61 33 563
a 33 62 513
a 62 33 513
a 33 63 871
a 63 33 871
a 33 66 168
a 66 33 168
a 33 67 890
a 67 33 890
a 33 73 726
a 73 33 726
a 33 76 553
a 76 33 553
a 33 77 115
a 77 33 115
a 33 79 789
a 79 33 789
a 33 82 358
a 82 33 358
a 33 83 596
a 83 33 596
a 33 84 301
a 84 33 301
a 33 86 128
a 86 33 128
a 33 87 857
a 87 33 857
a 33 88 115
a 88 33 115
a 33 91 943
a 91 33 943
a 33 92 606
a 92 33 606
a 33 93 177
a 93 33 177
a 33 95 773
a 95 33 773
a 33 100 632
a 100 33 632
a 34 35 706
a 35 34 706
a 34 36 574
a 36 34 574
a 34 38 962
a 38 34 962
a 34 39 823
a 39 34 823
a 34 40 381
a 40 34 381
a 34 41 112
a 41 34 112
a 34 43 375
a 43 34 375
a 34 45 971
a 45 34 971
a 34 46 508
a 46 34 508
a 34 52 475
a 52 34 475
a 34 54 462
a 54 34 462
a 34 56 446
a 56 34 446
a 34 57 645
a 57 34 645
a 34 59 934
a 59 34 934
a 34 63 594
a 63 34 594
a 34 65 476
a 65 34 476
a 34 66 428
a 66 34 428
a 34 67 534
a 67 34 534
a 34 69 266
a 69 34 266
a 34 70 520
a 70 34 520
a 34 75 328
a 75 34 328
a 34 79 549
a 79 34 549
a 34 80 758
a 80 34 758
a 34 82 254
a 82 34 254
a 34 83 190
a 83 34 190
a 34 87 236
a 87 34 236
a 34 88 347
a 88 34 347
a 34 89 451
a 89 34 451
a 34 91 658
a 91 34 658
a 34 93 441
a 93 34 441
a 34 96 586
a 96 34 586
a 34 97 130
a 97 34 130
a 34 98 453
a 98 34 453
a 34 99 688
a 99 34 688
a 34 100 168
a 100 34 168
a 35 36 637
a 36 35 637
a 35 37 115
a 37 35 115
a 35 38 517
a 38 35 517
a 35 39 385
a 39 35 385
a 35 40 216
a 40 35 216
a 35 41 600
a 41 35 600
a 35 43 619
a 43 35 619
a 35 45 967
a 45 35 967
a 35 48 904
a 48 35 904
a 35 49 834
a 49 35 834
a 35 50 805
a 50 35 805
a 35 51 958
a 51 35 958
a 35 52 298
a 52 35 298
a 35 54 120
a 54 35 120
a 35 56 605
a 56 35 605
a 35 57 245
a 57 35 245
a 35 62 491
a 62 35 491
a 35 64 324
a 64 35 324
a 35 65 274
a 65 35 274
a 35 66 574
a 66 35 574
a 35 68 631
a 68 35 631
a 35 69 999
a 69 35 999
a 35 70 419
a 70 35 419
a 35 71 929
a 71 35 929
a 35 72 673
a 72 35 673
a 35 73 249
a 73 35 249
a 35 74 634
a 74 35 634
a 35 75 881
a 75 35 881
a 35 76 340
a 76 35 340
a 35 78 223
a 78 35 223
a 35 79 889
a 79 35 889
a 35 81 847
a 81 35 847
a 35 82 818
a 82 35 818
a 35 83 961
a 83 35 961
a 35 84 244
a 84 35 244
a 35 85 498
a 85 35 498
a 35 86 980
a 86 35 980
a 35 89 149
a 89 35 149
a 35 91 261
a 91 35 261
a 35 92 112
a 92 35 112
a 35 93 882
a 93 35 882
a 35 94 405
a 94 35 405
a 35 95 577
a 95 35 577
a 35 96 936
a 96 35 936
a 35 97 905
a 97 35 905
a 35 98 191
a 98 35 191
a 36 37 127
a 37 36 127
a 36 38 622
a 38 36 622
a 36 41 406
a 41 36 406
a 36 44 567
a 44 36 567
a 36 46 994
a 46 36 994
a 36 47 539
a 47 36 539
a 36 48 187
a 48 36 187
a 36 50 462
a 50 36 462
a 36 53 872
a 53 36 872
a 36 54 943
a 54 36 943
a 36 59 950
a 59 36 950
a 36 61 908
a 61 36 908
a 36 62 465
a 62 36 465
a 36 64 150
a 64 36 150
a 36 65 590
a 65 36 590
a 36 67 670
a 67 36 670
a 36 68 845
a 68 36 845
a 36 69 389
a 69 36 389
a 36 70 937
a 70 36 937
a 36 71 641
a 71 36 641
a 36 72 332
a 72 36 332
a 36 73 896
a 73 36 896
a 36 77 886
a 77 36 886
a 36 78 833
a 78 36 833
a 36 79 427
a 79 36 427
a 36 80 632
a 80 36 632
a 36 81 255
a 81 36 255
a 36 83 205
a 83 36 205
a 36 84 370
a 84 36 370
a 36 85 385
a 85 36 385
a 36 87 667
a 87 36 667
a 36 88 466
a 88 36 466
a 36 89 730
a 89 36 730
a 36 91 377
a 91 36 377
a 36 93 793
a 93 36 793
a 36 94 994
a 94 36 994
a 36 95 200
a 95 36 200
a 36 96 825
a 96 36 825
a 36 97 368
a 97 36 368
a 36 100 350
a 100 36 350
a 37 40 141
a 40 37 141
a 37 41 115
a 41 37 115
a 37 42 483
a 42 37 483
a 37 43 426
a 43 37 426
a 37 44 983
a 44 37 983
a 37 49 241
a 49 37 241
a 37 50 529
a 50 37 529
a 37 52 168
a 52 37 168
a 37 56 201
a 56 37 201
a 37 59 237
a 59 37 237
a 37 60 716
a 60 37 716
a 37 61 792
a 61 37 792
a 37 63 358
a 63 37 358
a 37 65 626
a 65 37 626
a 37 66 610
a 66 37 610
a 37 68 241
a 68 37 241
a 37 72 685
a 72 37 685
a 37 73 696
a 73 37 696
a 37 75 298
a 75 37 298
a 37 76 186
a 76 37 186
a 37 78 843
a 78 37 843
a 37 80 395
a 80 37 395
a 37 85 475
a 85 37 475
a 37 86 369
a 86 37 369
a 37 88 990
a 88 37 990
a 37 89 437
a 89 37 437
a 37 90 734
a 90 37 734
a 37 91 745
a 91 37 745
a 37 92 676
a 92 37 676
a 37 93 484
a 93 37 484
a 37 95 954
a 95 37 954
a 37 97 135
a 97 37 135
a 37 99 921
a 99 37 921
a 37 100 567
a 100 37 567
a 38 39 579
a 39 38 579
a 38 40 219
a 40 38 219
a 38 42 400
a 42 38 400
a 38 43 126
a 43 38 126
a 38 47 686
a 47 38 686
a 38 48 973
a 48 38 973
a 38 50 512
a 50 38 512
a 38 52 272
a 52 38 272
a 38 57 496
a 57 38 496
a 38 58 901
a 58 38 901
a 38 60 639
a 60 38 639
a 38 61 304
a 61 38 304
a 38 62 989
a 62 38 989
a 38 63 688
a 63 38 688
a 38 64 978
a 64 38 978
a 38 65 984
a 65 38 984
a 38 66 587
a 66 38 587
a 38 68 114
a 68 38 114
a 38 69 442
a 69 38 442
a 38 76 243
a 76 38 243
a 38 80 988
a 80 38 988
a 38 81 412
a 81 38 412
a 38 88 956
a 88 38 956
a 38 89 691
a 89 38 691
a 38 91 339
a 91 38 339
a 38 92 188
a 92 38 188
a 38 93 291
a 93 38 291
a 38 94 302
a 94 38 302
a 38 95 609
a 95 38 609
a 38 96 992
a 96 38 992
a 38 97 697
a 97 38 697
a 39 40 316
a 40 39 316
a 39 41 788
a 41 39 788
a 39 43 638
a 43 39 638
a 39 46 674
a 46 39 674
a 39 48 486
a 48 39 486
a 39 49 875
a 49 39 875
a 39 51 620
a 51 39 620
a 39 52 134
a 52 39 134
a 39 53 594
a 53 39 594
a 39 54 135
a 54 39 135
a 39 55 402
a 55 39 402
a 39 56 849
a 56 39 849
a 39 58 253
a 58 39 253
a 39 59 407
a 59 39 407
a 39 60 757
a 60 39 757
a 39 61 142
a 61 39 142
a 39 64 792
a 64 39 792
a 39 65 288
a 65 39 288
a 39 68 118
a 68 39 118
a 39 69 732
a 69 39 732
a 39 70 196
a 70 39 196
a 39 71 179
a 71 39 179
a 39 73 742
a 73 39 742
a 39 74 195
a 74 39 195
a 39 75 846
a 75 39 846
a 39 76 703
a 76 39 703
a 39 78 270
a 78 39 270
a 39 79 715
a 79 39 715
a 39 82 417
a 82 39 417
a 39 87 835
a 87 39 835
a 39 88 723
a 88 39 723
a 39 89 413
a 89 39 413
a 39 90 431
a 90 39 431
a 39 91 920
a 91 39 920
a 39 92 958
a 92 39 958
a 39 93 276
a 93 39 276
a 39 98 749
a 98 39 749
a 40 41 605
a 41 40 605
a 40 42 801
a 42 40 801
a 40 43 139
a 43 40 139
a 40 50 776
a 50 40 776
a 40 51 793
a 51 40 793
a 40 52 476
a 52 40 476
a 40 54 970
a 54 40 970
a 40 57 458
a 57 40 458
a 40 58 843
a 58 40 843
a 40 67 764
a 67 40 764
a 40 68 208
a 68 40 208
a 40 70 735
a 70 40 735
a 40 71 412
a 71 40 412
a 40 72 390
a 72 40 390
a 40 73 808
a 73 40 808
a 40 78 254
a 78 40 254
a 40 79 148
a 79 40 148
a 40 80 950
a 80 40 950
a 40 81 484
a 81 40 484
a 40 86 283
a 86 40 283
a 40 87 567
a 87 40 567
a 40 92 763
a 92 40 763
a 40 94 832
a 94 40 832
a 40 98 860
a 98 40 860
a 40 99 866
a 99 40 866
a 41 42 657
a 42 41 657
a 41 43 108
a 43 41 108
a 41 44 327
a 44 41 327
a 41 45 895
a 45 41 895
a 41 46 660
a 46 41 660
a 41 49 363
a 49 41 363
a 41 50 821
a 50 41 821
a 41 51 977
a 51 41 977
a 41 53 909
a 53 41 909
a 41 55 257
a 55 41 257
a 41 56 703
a 56 41 703
a 41 57 552
a 57 41 552
a 41 58 894
a 58 41 894
a 41 59 459
a 59 41 459
a 41 60 530
a 60 41 530
a 41 61 485
a 61 41 485
a 41 64 371
a 64 41 371
a 41 65 302
a 65 41 302
a 41 66 882
a 66 41 882
a 41 67 229
a 67 41 229
a 41 68 208
a 68 41 208
a 41 75 825
a 75 41 825
a 41 79 143
a 79 41 143
a 41 81 619
a 81 41 619
a 41 84 597
a 84 41 597
a 41 90 210
a 90 41 210
a 41 91 442
a 91 41 442
a 41 94 368
a 94 41 368
a 41 96 184
a 96 41 184
a 41 97 975
a 97 41 975
a 41 98 592
a 98 41 592
a 41 99 848
a 99 41 848
a 42 43 968
a 43 42 968
a 42 44 624
a 44 42 624
a 42 45 674
a 45 42 674
a 42 48 656
a 48 42 656
a 42 49 635
a 49 42 635
a 42 50 839
a 50 42 839
a 42 52 558
a 52 42 558
a 42 53 789
a 53 42 789
a 42 55 620
a 55 42 620
a 42 56 786
a 56 42 786
a 42 57 136
a 57 42 136
a 42 60 178
a 60 42 178
a 42 61 389
a 61 42 389
a 42 64 728
a 64 42 728
a 42 65 544
