p sp 100 8800
a 54 12 873
a 12 55 359
a 55 12 359
a 12 56 178
a 56 12 178
a 12 57 979
a 57 12 979
a 12 58 570
a 58 12 570
a 12 59 493
a 59 12 493
a 12 60 449
a 60 12 449
a 12 61 684
a 61 12 684
a 12 62 843
a 62 12 843
a 12 63 219
a 63 12 219
a 12 64 947
a 64 12 947
a 12 65 966
a 65 12 966
a 12 66 938
a 66 12 938
a 12 69 356
a 69 12 356
a 12 70 241
a 70 12 241
a 12 71 230
a 71 12 230
a 12 72 703
a 72 12 703
a 12 74 851
a 74 12 851
a 12 75 385
a 75 12 385
a 12 76 694
a 76 12 694
a 12 77 755
a 77 12 755
a 12 78 398
a 78 12 398
a 12 79 287
a 79 12 287
a 12 80 511
a 80 12 511
a 12 81 493
a 81 12 493
a 12 82 772
a 82 12 772
a 12 83 524
a 83 12 524
a 12 84 715
a 84 12 715
a 12 85 154
a 85 12 154
a 12 86 280
a 86 12 280
a 12 87 794
a 87 12 794
a 12 88 744
a 88 12 744
a 12 89 700
a 89 12 700
a 12 90 118
a 90 12 118
a 12 91 148
a 91 12 148
a 12 92 822
a 92 12 822
a 12 93 178
a 93 12 178
a 12 94 498
a 94 12 498
a 12 95 435
a 95 12 435
a 12 96 319
a 96 12 319
a 12 97 568
a 97 12 568
a 12 98 347
a 98 12 347
a 12 99 266
a 99 12 266
a 12 100 714
a 100 12 714
a 13 14 979
a 14 13 979
a 13 16 864
a 16 13 864
a 13 17 967
a 17 13 967
a 13 19 654
a 19 13 654
a 13 20 398
a 20 13 398
a 13 21 661
a 21 13 661
a 13 22 209
a 22 13 209
a 13 23 687
a 23 13 687
a 13 24 474
a 24 13 474
a 13 25 374
a 25 13 374
a 13 26 710
a 26 13 710
a 13 28 814
a 28 13 814
a 13 30 248
a 30 13 248
a 13 31 976
a 31 13 976
a 13 32 575
a 32 13 575
a 13 34 501
a 34 13 501
a 13 35 145
a 35 13 145
a 13 37 729
a 37 13 729
a 13 38 113
a 38 13 113
a 13 39 168
a 39 13 168
a 13 40 937
a 40 13 937
a 13 41 697
a 41 13 697
a 13 42 104
a 42 13 104
a 13 43 654
a 43 13 654
a 13 44 630
a 44 13 630
a 13 45 206
a 45 13 206
a 13 46 740
a 46 13 740
a 13 49 283
a 49 13 283
a 13 50 154
a 50 13 154
a 13 51 769
a 51 13 769
a 13 53 859
a 53 13 859
a 13 54 457
a 54 13 457
a 13 56 688
a 56 13 688
a 13 57 436
a 57 13 436
a 13 58 782
a 58 13 782
a 13 59 890
a 59 13 890
a 13 60 992
a 60 13 992
a 13 61 361
a 61 13 361
a 13 62 884
a 62 13 884
a 13 63 932
a 63 13 932
a 13 65 572
a 65 13 572
a 13 66 302
a 66 13 302
a 13 67 210
a 67 13 210
a 13 69 687
a 69 13 687
a 13 70 861
a 70 13 861
a 13 71 714
a 71 13 714
a 13 72 279
a 72 13 279
a 13 73 321
a 73 13 321
a 13 74 766
a 74 13 766
a 13 75 295
a 75 13 295
a 13 76 141
a 76 13 141
a 13 77 398
a 77 13 398
a 13 78 572
a 78 13 572
a 13 80 654
a 80 13 654
a 13 81 413
a 81 13 413
a 13 82 299
a 82 13 299
a 13 83 647
a 83 13 647
a 13 84 642
a 84 13 642
a 13 85 809
a 85 13 809
a 13 86 458
a 86 13 458
a 13 87 847
a 87 13 847
a 13 88 516
a 88 13 516
a 13 89 369
a 89 13 369
a 13 90 939
a 90 13 939
a 13 91 849
a 91 13 849
a 13 92 222
a 92 13 222
a 13 93 769
a 93 13 769
a 13 94 554
a 94 13 554
a 13 95 218
a 95 13 218
a 13 96 218
a 96 13 218
a 13 97 575
a 97 13 575
a 13 98 814
a 98 13 814
a 13 99 891
a 99 13 891
a 13 100 683
a 100 13 683
a 14 15 320
a 15 14 320
a 14 17 917
a 17 14 917
a 14 18 375
a 18 14 375
a 14 19 407
a 19 14 407
a 14 20 391
a 20 14 391
a 14 21 420
a 21 14 420
a 14 22 266
a 22 14 266
a 14 23 917
a 23 14 917
a 14 24 244
a 24 14 244
a 14 25 324
a 25 14 324
a 14 26 989
a 26 14 989
a 14 27 614
a 27 14 614
a 14 30 729
a 30 14 729
a 14 32 522
a 32 14 522
a 14 36 288
a 36 14 288
a 14 37 167
a 37 14 167
a 14 38 583
a 38 14 583
a 14 39 109
a 39 14 109
a 14 40 299
a 40 14 299
a 14 41 184
a 41 14 184
a 14 43 890
a 43 14 890
a 14 44 630
a 44 14 630
a 14 45 710
a 45 14 710
a 14 46 430
a 46 14 430
a 14 47 834
a 47 14 834
a 14 48 630
a 48 14 630
a 14 49 139
a 49 14 139
a 14 50 784
a 50 14 784
a 14 51 237
a 51 14 237
a 14 52 943
a 52 14 943
a 14 53 339
a 53 14 339
a 14 54 222
a 54 14 222
a 14 55 819
a 55 14 819
a 14 56 378
a 56 14 378
a 14 59 595
a 59 14 595
a 14 60 427
a 60 14 427
a 14 61 217
a 61 14 217
a 14 63 127
a 63 14 127
a 14 64 110
a 64 14 110
a 14 65 107
a 65 14 107
a 14 66 302
a 66 14 302
a 14 67 350
a 67 14 350
a 14 68 649
a 68 14 649
a 14 69 600
a 69 14 600
a 14 70 196
a 70 14 196
a 14 71 129
a 71 14 129
a 14 72 870
a 72 14 870
a 14 73 387
a 73 14 387
a 14 74 219
a 74 14 219
a 14 75 582
a 75 14 582
a 14 76 614
a 76 14 614
a 14 79 148
a 79 14 148
a 14 80 843
a 80 14 843
a 14 81 605
a 81 14 605
a 14 82 501
a 82 14 501
a 14 83 774
a 83 14 774
a 14 84 735
a 84 14 735
a 14 85 342
a 85 14 342
a 14 86 183
a 86 14 183
a 14 87 963
a 87 14 963
a 14 88 882
a 88 14 882
a 14 89 640
a 89 14 640
a 14 90 967
a 90 14 967
a 14 91 500
a 91 14 500
a 14 92 409
a 92 14 409
a 14 93 428
a 93 14 428
a 14 94 220
a 94 14 220
a 14 95 533
a 95 14 533
a 14 96 631
a 96 14 631
a 14 97 945
a 97 14 945
a 14 98 757
a 98 14 757
a 14 99 728
a 99 14 728
a 14 100 838
a 100 14 838
a 15 16 694
a 16 15 694
a 15 18 560
a 18 15 560
a 15 19 839
a 19 15 839
a 15 20 574
a 20 15 574
a 15 21 670
a 21 15 670
a 15 22 567
a 22 15 567
a 15 23 675
a 23 15 675
a 15 24 643
a 24 15 643
a 15 25 489
a 25 15 489
a 15 27 117
a 27 15 117
a 15 28 977
a 28 15 977
a 15 30 894
a 30 15 894
a 15 31 782
a 31 15 782
a 15 32 677
a 32 15 677
a 15 33 599
a 33 15 599
a 15 34 734
a 34 15 734
a 15 38 863
a 38 15 863
a 15 40 890
a 40 15 890
a 15 42 625
a 42 15 625
a 15 43 701
a 43 15 701
a 15 44 290
a 44 15 290
a 15 45 998
a 45 15 998
a 15 46 661
a 46 15 661
a 15 47 658
a 47 15 658
a 15 48 918
a 48 15 918
a 15 49 166
a 49 15 166
a 15 51 608
a 51 15 608
a 15 52 226
a 52 15 226
a 15 53 524
a 53 15 524
a 15 54 717
a 54 15 717
a 15 55 864
a 55 15 864
a 15 56 953
a 56 15 953
a 15 57 788
a 57 15 788
a 15 58 324
a 58 15 324
a 15 60 266
a 60 15 266
a 15 61 876
a 61 15 876
a 15 63 898
a 63 15 898
a 15 64 327
a 64 15 327
a 15 65 357
a 65 15 357
a 15 66 574
a 66 15 574
a 15 67 867
a 67 15 867
a 15 68 172
a 68 15 172
a 15 69 404
a 69 15 404
a 15 71 401
a 71 15 401
a 15 72 962
a 72 15 962
a 15 73 655
a 73 15 655
a 15 74 383
a 74 15 383
a 15 75 252
a 75 15 252
a 15 76 902
a 76 15 902
a 15 77 183
a 77 15 183
a 15 78 532
a 78 15 532
a 15 80 144
a 80 15 144
a 15 81 442
a 81 15 442
a 15 82 342
a 82 15 342
a 15 83 237
a 83 15 237
a 15 84 570
a 84 15 570
a 15 85 153
a 85 15 153
a 15 87 844
a 87 15 844
a 15 88 220
a 88 15 220
a 15 89 197
a 89 15 197
a 15 90 609
a 90 15 609
a 15 91 803
a 91 15 803
a 15 92 554
a 92 15 554
a 15 93 701
a 93 15 701
a 15 94 844
a 94 15 844
a 15 95 100
a 95 15 100
a 15 96 283
a 96 15 283
a 15 97 475
a 97 15 475
a 15 98 779
a 98 15 779
a 15 99 219
a 99 15 219
a 15 100 428
a 100 15 428
a 16 18 890
a 18 16 890
a 16 19 344
a 19 16 344
a 16 20 803
a 20 16 803
a 16 21 177
a 21 16 177
a 16 23 764
a 23 16 764
a 16 24 669
a 24 16 669
a 16 25 379
a 25 16 379
a 16 26 710
a 26 16 710
a 16 27 387
a 27 16 387
a 16 29 305
a 29 16 305
a 16 30 748
a 30 16 748
a 16 32 688
a 32 16 688
a 16 33 695
a 33 16 695
a 16 34 711
a 34 16 711
a 16 35 470
a 35 16 470
a 16 37 878
a 37 16 878
a 16 39 392
a 39 16 392
a 16 40 299
a 40 16 299
a 16 41 976
a 41 16 976
a 16 42 318
a 42 16 318
a 16 43 521
a 43 16 521
a 16 44 675
a 44 16 675
a 16 45 364
a 45 16 364
a 16 46 208
a 46 16 208
a 16 47 181
a 47 16 181
a 16 48 536
a 48 16 536
a 16 49 197
a 49 16 197
a 16 50 874
a 50 16 874
a 16 51 905
a 51 16 905
a 16 52 271
a 52 16 271
a 16 53 825
a 53 16 825
a 16 55 914
a 55 16 914
a 16 57 806
a 57 16 806
a 16 58 932
a 58 16 932
a 16 60 686
a 60 16 686
a 16 61 186
a 61 16 186
a 16 62 329
a 62 16 329
a 16 63 867
a 63 16 867
a 16 64 357
a 64 16 357
a 16 66 469
a 66 16 469
a 16 67 931
a 67 16 931
a 16 68 300
a 68 16 300
a 16 69 982
a 69 16 982
a 16 70 782
a 70 16 782
a 16 71 126
a 71 16 126
a 16 72 306
a 72 16 306
a 16 73 869
a 73 16 869
a 16 75 344
a 75 16 344
a 16 76 461
a 76 16 461
a 16 77 131
a 77 16 131
a 16 78 918
a 78 16 918
a 16 79 849
a 79 16 849
a 16 80 671
a 80 16 671
a 16 81 606
a 81 16 606
a 16 82 966
a 82 16 966
a 16 83 139
a 83 16 139
a 16 84 599
a 84 16 599
a 16 85 345
a 85 16 345
a 16 86 439
a 86 16 439
a 16 87 678
a 87 16 678
a 16 88 219
a 88 16 219
a 16 89 592
a 89 16 592
a 16 90 954
a 90 16 954
a 16 91 665
a 91 16 665
a 16 92 476
a 92 16 476
a 16 93 871
a 93 16 871
a 16 94 649
a 94 16 649
a 16 95 839
a 95 16 839
a 16 96 436
a 96 16 436
a 16 97 555
a 97 16 555
a 16 98 932
a 98 16 932
a 16 99 369
a 99 16 369
a 16 100 959
a 100 16 959
a 17 18 494
a 18 17 494
a 17 19 510
a 19 17 510
a 17 20 231
a 20 17 231
a 17 21 883
a 21 17 883
a 17 22 428
a 22 17 428
a 17 23 531
a 23 17 531
a 17 24 488
a 24 17 488
a 17 26 812
a 26 17 812
a 17 27 810
a 27 17 810
a 17 28 633
a 28 17 633
a 17 29 604
a 29 17 604
a 17 30 588
a 30 17 588
a 17 31 113
a 31 17 113
a 17 32 241
a 32 17 241
a 17 33 761
a 33 17 761
a 17 34 844
a 34 17 844
a 17 35 400
a 35 17 400
a 17 36 161
a 36 17 161
a 17 37 314
a 37 17 314
a 17 38 835
a 38 17 835
a 17 40 242
a 40 17 242
a 17 42 357
a 42 17 357
a 17 45 854
a 45 17 854
a 17 46 467
a 46 17 467
a 17 47 179
a 47 17 179
a 17 48 532
a 48 17 532
a 17 49 106
a 49 17 106
a 17 50 464
a 50 17 464
a 17 51 207
a 51 17 207
a 17 53 735
a 53 17 735
a 17 54 700
a 54 17 700
a 17 56 197
a 56 17 197
a 17 57 610
a 57 17 610
a 17 58 266
a 58 17 266
a 17 59 327
a 59 17 327
a 17 60 298
a 60 17 298
a 17 61 483
a 61 17 483
a 17 62 593
a 62 17 593
a 17 63 637
a 63 17 637
a 17 64 372
a 64 17 372
a 17 65 618
a 65 17 618
a 17 66 913
a 66 17 913
a 17 67 580
a 67 17 580
a 17 68 501
a 68 17 501
a 17 69 849
a 69 17 849
a 17 70 930
a 70 17 930
a 17 72 207
a 72 17 207
a 17 73 598
a 73 17 598
a 17 74 329
a 74 17 329
a 17 75 116
a 75 17 116
a 17 77 802
a 77 17 802
a 17 78 138
a 78 17 138
a 17 79 224
a 79 17 224
a 17 80 951
a 80 17 951
a 17 81 729
a 81 17 729
a 17 82 502
a 82 17 502
a 17 83 296
a 83 17 296
a 17 84 571
a 84 17 571
a 17 85 647
a 85 17 647
a 17 87 678
a 87 17 678
a 17 88 269
a 88 17 269
a 17 89 733
a 89 17 733
a 17 90 692
a 90 17 692
a 17 91 365
a 91 17 365
a 17 92 475
a 92 17 475
a 17 93 447
a 93 17 447
a 17 94 842
a 94 17 842
a 17 95 109
a 95 17 109
a 17 96 255
a 96 17 255
a 17 97 266
a 97 17 266
a 17 98 149
a 98 17 149
a 17 99 494
a 99 17 494
a 17 100 281
a 100 17 281
a 18 19 628
a 19 18 628
a 18 20 557
a 20 18 557
a 18 21 394
a 21 18 394
a 18 22 879
a 22 18 879
a 18 23 447
a 23 18 447
a 18 24 357
a 24 18 357
a 18 25 801
a 25 18 801
a 18 26 373
a 26 18 373
a 18 28 480
a 28 18 480
a 18 29 191
a 29 18 191
a 18 31 656
a 31 18 656
a 18 32 433
a 32 18 433
a 18 33 1000
a 33 18 1000
a 18 35 985
a 35 18 985
a 18 36 858
a 36 18 858
a 18 38 575
a 38 18 575
a 18 39 335
a 39 18 335
a 18 41 787
a 41 18 787
a 18 42 988
a 42 18 988
a 18 43 712
a 43 18 712
a 18 45 853
a 45 18 853
a 18 46 368
a 46 18 368
a 18 47 693
a 47 18 693
a 18 49 501
a 49 18 501
a 18 51 708
a 51 18 708
a 18 53 595
a 53 18 595
a 18 54 826
a 54 18 826
a 18 55 932
a 55 18 932
a 18 56 603
a 56 18 603
a 18 57 776
a 57 18 776
a 18 59 538
a 59 18 538
a 18 60 357
a 60 18 357
a 18 63 692
a 63 18 692
a 18 65 579
a 65 18 579
a 18 68 275
a 68 18 275
a 18 69 983
a 69 18 983
a 18 70 601
a 70 18 601
a 18 71 577
a 71 18 577
a 18 73 516
a 73 18 516
a 18 74 784
a 74 18 784
a 18 75 718
a 75 18 718
a 18 76 657
a 76 18 657
a 18 78 678
a 78 18 678
a 18 79 970
a 79 18 970
a 18 80 338
a 80 18 338
a 18 82 389
a 82 18 389
a 18 83 562
a 83 18 562
a 18 84 112
a 84 18 112
a 18 85 614
a 85 18 614
a 18 86 975
a 86 18 975
a 18 87 400
a 87 18 400
a 18 88 569
a 88 18 569
a 18 89 708
a 89 18 708
a 18 90 709
a 90 18 709
a 18 91 402
a 91 18 402
a 18 92 632
a 92 18 632
a 18 93 618
a 93 18 618
a 18 94 783
a 94 18 783
a 18 95 391
a 95 18 391
a 18 96 963
a 96 18 963
a 18 97 184
a 97 18 184
a 18 98 191
a 98 18 191
a 18 99 369
a 99 18 369
a 18 100 614
a 100 18 614
a 19 21 419
a 21 19 419
a 19 23 535
a 23 19 535
a 19 25 441
a 25 19 441
a 19 26 202
a 26 19 202
a 19 27 853
a 27 19 853
a 19 29 797
a 29 19 797
a 19 31 976
a 31 19 976
a 19 32 389
a 32 19 389
a 19 33 275
a 33 19 275
a 19 34 838
a 34 19 838
a 19 35 527
a 35 19 527
a 19 36 839
a 36 19 839
a 19 37 347
a 37 19 347
a 19 38 851
a 38 19 851
a 19 39 525
a 39 19 525
a 19 40 795
a 40 19 795
a 19 41 531
a 41 19 531
a 19 42 145
a 42 19 145
a 19 43 427
a 43 19 427
a 19 44 313
a 44 19 313
a 19 46 440
a 46 19 440
a 19 47 379
a 47 19 379
a 19 48 278
a 48 19 278
a 19 49 491
a 49 19 491
a 19 50 438
a 50 19 438
a 19 51 739
a 51 19 739
a 19 52 221
a 52 19 221
a 19 53 737
a 53 19 737
a 19 54 264
a 54 19 264
a 19 55 829
a 55 19 829
a 19 56 301
a 56 19 301
a 19 57 346
a 57 19 346
a 19 58 442
a 58 19 442
a 19 59 717
a 59 19 717
a 19 60 586
a 60 19 586
a 19 61 973
a 61 19 973
a 19 65 520
a 65 19 520
a 19 66 279
a 66 19 279
a 19 67 379
a 67 19 379
a 19 69 692
a 69 19 692
a 19 71 477
a 71 19 477
a 19 73 578
a 73 19 578
a 19 74 109
a 74 19 109
a 19 75 438
a 75 19 438
a 19 76 396
a 76 19 396
a 19 77 448
a 77 19 448
a 19 78 368
a 78 19 368
a 19 79 239
a 79 19 239
a 19 80 342
a 80 19 342
a 19 81 952
a 81 19 952
a 19 82 593
a 82 19 593
a 19 83 349
a 83 19 349
a 19 84 712
a 84 19 712
a 19 85 600
a 85 19 600
a 19 86 899
a 86 19 899
a 19 87 716
a 87 19 716
a 19 88 367
a 88 19 367
a 19 89 774
a 89 19 774
a 19 90 949
a 90 19 949
a 19 91 258
a 91 19 258
a 19 92 843
a 92 19 843
a 19 93 887
a 93 19 887
a 19 94 784
a 94 19 784
a 19 95 187
a 95 19 187
a 19 96 902
a 96 19 902
a 19 97 595
a 97 19 595
a 19 98 723
a 98 19 723
a 19 99 659
a 99 19 659
a 19 100 591
a 100 19 591
a 20 21 242
a 21 20 242
a 20 22 332
a 22 20 332
a 20 23 690
a 23 20 690
a 20 24 634
a 24 20 634
a 20 25 523
a 25 20 523
a 20 26 592
a 26 20 592
a 20 27 233
a 27 20 233
a 20 28 561
a 28 20 561
a 20 29 573
a 29 20 573
a 20 30 569
a 30 20 569
a 20 31 852
a 31 20 852
a 20 33 343
a 33 20 343
a 20 35 791
a 35 20 791
a 20 36 937
a 36 20 937
a 20 41 382
a 41 20 382
a 20 42 832
a 42 20 832
a 20 44 705
a 44 20 705
a 20 45 102
a 45 20 102
a 20 46 145
a 46 20 145
a 20 47 311
a 47 20 311
a 20 48 865
a 48 20 865
a 20 49 126
a 49 20 126
a 20 50 598
a 50 20 598
a 20 51 658
a 51 20 658
a 20 52 133
a 52 20 133
a 20 53 186
a 53 20 186
a 20 54 307
a 54 20 307
a 20 55 635
a 55 20 635
a 20 56 610
a 56 20 610
a 20 57 882
a 57 20 882
a 20 58 142
a 58 20 142
a 20 59 159
a 59 20 159
a 20 60 736
a 60 20 736
a 20 63 616
a 63 20 616
a 20 64 248
a 64 20 248
a 20 65 330
a 65 20 330
a 20 67 189
a 67 20 189
a 20 68 467
a 68 20 467
a 20 69 172
a 69 20 172
a 20 70 510
a 70 20 510
a 20 71 475
a 71 20 475
a 20 72 905
a 72 20 905
a 20 73 109
a 73 20 109
a 20 74 865
a 74 20 865
a 20 75 923
a 75 20 923
a 20 76 405
a 76 20 405
a 20 77 986
a 77 20 986
a 20 78 783
a 78 20 783
a 20 79 721
a 79 20 721
a 20 81 739
a 81 20 739
a 20 82 622
a 82 20 622
a 20 83 343
a 83 20 343
a 20 84 397
a 84 20 397
a 20 85 549
a 85 20 549
a 20 86 513
a 86 20 513
a 20 87 656
a 87 20 656
a 20 88 659
a 88 20 659
a 20 89 595
a 89 20 595
a 20 90 375
a 90 20 375
a 20 91 282
a 91 20 282
a 20 92 285
a 92 20 285
a 20 93 266
a 93 20 266
a 20 94 575
a 94 20 575
a 20 95 486
a 95 20 486
a 20 96 132
a 96 20 132
a 20 97 432
a 97 20 432
a 20 98 903
a 98 20 903
a 20 99 811
a 99 20 811
a 20 100 674
a 100 20 674
a 21 22 751
a 22 21 751
a 21 23 124
a 23 21 124
a 21 24 290
a 24 21 290
a 21 26 109
a 26 21 109
a 21 27 703
a 27 21 703
a 21 28 194
a 28 21 194
a 21 29 251
a 29 21 251
a 21 32 551
a 32 21 551
a 21 33 260
a 33 21 260
a 21 34 1000
a 34 21 1000
a 21 35 580
a 35 21 580
a 21 36 190
a 36 21 190
a 21 37 298
a 37 21 298
a 21 39 945
a 39 21 945
a 21 40 510
a 40 21 510
a 21 41 639
a 41 21 639
a 21 42 194
a 42 21 194
a 21 43 995
a 43 21 995
a 21 44 163
a 44 21 163
a 21 45 928
a 45 21 928
a 21 46 148
a 46 21 148
a 21 48 230
a 48 21 230
a 21 49 170
a 49 21 170
a 21 51 909
a 51 21 909
a 21 52 385
a 52 21 385
a 21 53 313
a 53 21 313
a 21 54 495
a 54 21 495
a 21 56 523
a 56 21 523
a 21 57 958
a 57 21 958
a 21 58 968
a 58 21 968
a 21 59 298
a 59 21 298
a 21 60 478
a 60 21 478
a 21 62 904
a 62 21 904
a 21 63 712
a 63 21 712
a 21 64 679
a 64 21 679
a 21 65 837
a 65 21 837
a 21 67 263
a 67 21 263
a 21 68 437
a 68 21 437
a 21 69 319
a 69 21 319
a 21 70 752
a 70 21 752
a 21 71 586
a 71 21 586
a 21 72 699
a 72 21 699
a 21 73 669
a 73 21 669
a 21 74 324
a 74 21 324
a 21 75 218
a 75 21 218
a 21 76 344
a 76 21 344
a 21 77 661
a 77 21 661
a 21 78 715
a 78 21 715
a 21 79 694
a 79 21 694
a 21 80 668
a 80 21 668
a 21 81 217
a 81 21 217
a 21 82 826
a 82 21 826
a 21 83 967
a 83 21 967
a 21 84 921
a 84 21 921
a 21 85 198
a 85 21 198
a 21 86 989
a 86 21 989
a 21 87 353
a 87 21 353
a 21 88 942
a 88 21 942
a 21 89 742
a 89 21 742
a 21 90 220
a 90 21 220
a 21 91 340
a 91 21 340
a 21 92 767
a 92 21 767
a 21 93 113
a 93 21 113
a 21 94 642
a 94 21 642
a 21 95 412
a 95 21 412
a 21 96 265
a 96 21 265
a 21 97 497
a 97 21 497
a 21 98 422
a 98 21 422
a 21 99 771
a 99 21 771
a 21 100 683
a 100 21 683
a 22 24 340
a 24 22 340
a 22 25 398
a 25 22 398
a 22 26 390
a 26 22 390
a 22 27 705
a 27 22 705
a 22 28 335
a 28 22 335
a 22 29 627
a 29 22 627
a 22 30 199
a 30 22 199
a 22 31 257
a 31 22 257
a 22 32 786
a 32 22 786
a 22 34 602
a 34 22 602
a 22 35 118
a 35 22 118
a 22 36 670
a 36 22 670
a 22 38 138
a 38 22 138
a 22 39 516
a 39 22 516
a 22 40 341
a 40 22 341
a 22 41 854
a 41 22 854
a 22 42 114
a 42 22 114
a 22 43 506
a 43 22 506
a 22 44 686
a 44 22 686
a 22 45 835
a 45 22 835
a 22 46 910
a 46 22 910
a 22 47 618
a 47 22 618
a 22 48 143
a 48 22 143
a 22 49 558
a 49 22 558
a 22 52 447
a 52 22 447
a 22 53 849
a 53 22 849
a 22 54 236
a 54 22 236
a 22 56 895
a 56 22 895
a 22 58 937
a 58 22 937
a 22 59 868
a 59 22 868
a 22 60 230
a 60 22 230
a 22 62 381
a 62 22 381
a 22 63 476
a 63 22 476
a 22 65 843
a 65 22 843
a 22 66 626
a 66 22 626
a 22 67 926
a 67 22 926
a 22 70 268
a 70 22 268
a 22 71 466
a 71 22 466
a 22 72 574
a 72 22 574
a 22 73 787
a 73 22 787
a 22 74 457
a 74 22 457
a 22 75 996
a 75 22 996
a 22 76 157
a 76 22 157
a 22 77 638
a 77 22 638
a 22 78 792
a 78 22 792
a 22 79 215
a 79 22 215
a 22 80 972
a 80 22 972
a 22 81 561
a 81 22 561
a 22 82 395
a 82 22 395
a 22 83 440
a 83 22 440
a 22 84 739
a 84 22 739
a 22 85 484
a 85 22 484
a 22 86 644
a 86 22 644
a 22 87 502
a 87 22 502
a 22 88 800
a 88 22 800
a 22 89 345
a 89 22 345
a 22 90 786
a 90 22 786
a 22 91 613
a 91 22 613
a 22 92 475
a 92 22 475
a 22 93 100
a 93 22 100
a 22 94 194
a 94 22 194
a 22 95 131
a 95 22 131
a 22 96 932
a 96 22 932
a 22 97 611
a 97 22 611
a 22 98 307
a 98 22 307
a 22 99 577
a 99 22 577
a 22 100 391
a 100 22 391
a 23 24 782
a 24 23 782
a 23 25 163
a 25 23 163
a 23 26 221
a 26 23 221
a 23 28 195
a 28 23 195
a 23 30 613
a 30 23 613
a 23 31 902
a 31 23 902
a 23 32 214
a 32 23 214
a 23 34 938
a 34 23 938
a 23 35 566
a 35 23 566
a 23 36 706
a 36 23 706
a 23 37 936
a 37 23 936
a 23 38 983
a 38 23 983
a 23 39 922
a 39 23 922
a 23 40 674
a 40 23 674
a 23 42 863
a 42 23 863
a 23 43 671
a 43 23 671
a 23 44 865
a 44 23 865
a 23 46 304
a 46 23 304
a 23 47 485
a 47 23 485
a 23 50 145
a 50 23 145
a 23 51 235
a 51 23 235
a 23 52 567
a 52 23 567
a 23 53 182
a 53 23 182
a 23 54 382
a 54 23 382
a 23 56 871
a 56 23 871
a 23 57 734
a 57 23 734
a 23 58 436
a 58 23 436
a 23 59 620
a 59 23 620
a 23 60 308
a 60 23 308
a 23 62 679
a 62 23 679
a 23 63 300
a 63 23 300
a 23 64 905
a 64 23 905
a 23 65 429
a 65 23 429
a 23 66 383
a 66 23 383
a 23 67 188
a 67 23 188
a 23 68 695
a 68 23 695
a 23 69 629
a 69 23 629
a 23 70 928
a 70 23 928
a 23 71 680
a 71 23 680
a 23 72 395
a 72 23 395
a 23 75 914
a 75 23 914
a 23 76 322
a 76 23 322
a 23 77 901
a 77 23 901
a 23 78 908
a 78 23 908
a 23 79 100
a 79 23 100
a 23 80 166
a 80 23 166
a 23 81 387
a 81 23 387
a 23 82 428
a 82 23 428
a 23 83 699
a 83 23 699
a 23 84 942
a 84 23 942
a 23 85 394
a 85 23 394
a 23 86 229
a 86 23 229
a 23 87 605
a 87 23 605
a 23 88 336
a 88 23 336
a 23 89 230
a 89 23 230
a 23 90 167
a 90 23 167
a 23 91 687
a 91 23 687
a 23 92 400
a 92 23 400
a 23 93 287
a 93 23 287
a 23 94 156
a 94 23 156
a 23 95 808
a 95 23 808
a 23 96 664
a 96 23 664
a 23 97 185
a 97 23 185
a 23 98 735
a 98 23 735
a 23 99 850
a 99 23 850
a 23 100 279
a 100 23 279
a 24 25 370
a 25 24 370
a 24 26 148
a 26 24 148
a 24 27 241
a 27 24 241
a 24 28 138
a 28 24 138
a 24 30 427
a 30 24 427
a 24 31 676
a 31 24 676
a 24 32 861
a 32 24 861
a 24 33 678
a 33 24 678
a 24 34 587
a 34 24 587
a 24 35 399
a 35 24 399
a 24 36 440
a 36 24 440
a 24 38 190
a 38 24 190
a 24 39 601
a 39 24 601
a 24 40 697
a 40 24 697
a 24 41 841
a 41 24 841
a 24 42 635
a 42 24 635
a 24 43 273
a 43 24 273
a 24 44 639
a 44 24 639
a 24 45 126
a 45 24 126
a 24 46 221
a 46 24 221
a 24 47 763
a 47 24 763
a 24 48 124
a 48 24 124
a 24 49 288
a 49 24 288
a 24 50 243
a 50 24 243
a 24 51 412
a 51 24 412
a 24 52 218
a 52 24 218
a 24 53 826
a 53 24 826
a 24 54 802
a 54 24 802
a 24 55 447
a 55 24 447
a 24 56 201
a 56 24 201
a 24 58 512
a 58 24 512
a 24 59 865
a 59 24 865
a 24 60 768
a 60 24 768
a 24 61 785
a 61 24 785
a 24 62 284
a 62 24 284
a 24 63 337
a 63 24 337
a 24 64 436
a 64 24 436
a 24 66 609
a 66 24 609
a 24 67 318
a 67 24 318
a 24 68 262
a 68 24 262
a 24 69 361
a 69 24 361
a 24 70 186
a 70 24 186
a 24 71 259
a 71 24 259
a 24 72 885
a 72 24 885
a 24 74 248
a 74 24 248
a 24 76 671
a 76 24 671
a 24 77 524
a 77 24 524
a 24 78 822
a 78 24 822
a 24 80 806
a 80 24 806
a 24 81 304
a 81 24 304
a 24 82 896
a 82 24 896
a 24 83 200
a 83 24 200
a 24 84 790
a 84 24 790
a 24 85 901
a 85 24 901
a 24 86 829
a 86 24 829
a 24 87 492
a 87 24 492
a 24 88 817
a 88 24 817
a 24 89 573
a 89 24 573
a 24 90 435
a 90 24 435
a 24 91 933
a 91 24 933
a 24 92 508
a 92 24 508
a 24 93 910
