p sp 100 6598
a 89 15 302
a 15 90 309
a 90 15 309
a 15 91 116
a 91 15 116
a 15 92 399
a 92 15 399
a 15 94 354
a 94 15 354
a 15 95 851
a 95 15 851
a 15 96 916
a 96 15 916
a 15 97 276
a 97 15 276
a 15 99 242
a 99 15 242
a 15 100 714
a 100 15 714
a 16 17 452
a 17 16 452
a 16 20 247
a 20 16 247
a 16 21 152
a 21 16 152
a 16 22 795
a 22 16 795
a 16 24 323
a 24 16 323
a 16 25 223
a 25 16 223
a 16 27 498
a 27 16 498
a 16 29 616
a 29 16 616
a 16 30 950
a 30 16 950
a 16 31 582
a 31 16 582
a 16 36 964
a 36 16 964
a 16 40 111
a 40 16 111
a 16 41 161
a 41 16 161
a 16 42 268
a 42 16 268
a 16 44 651
a 44 16 651
a 16 49 379
a 49 16 379
a 16 51 390
a 51 16 390
a 16 52 176
a 52 16 176
a 16 54 760
a 54 16 760
a 16 55 724
a 55 16 724
a 16 56 502
a 56 16 502
a 16 58 780
a 58 16 780
a 16 59 593
a 59 16 593
a 16 60 492
a 60 16 492
a 16 61 522
a 61 16 522
a 16 62 341
a 62 16 341
a 16 63 443
a 63 16 443
a 16 64 292
a 64 16 292
a 16 65 749
a 65 16 749
a 16 66 576
a 66 16 576
a 16 67 362
a 67 16 362
a 16 68 285
a 68 16 285
a 16 70 635
a 70 16 635
a 16 71 941
a 71 16 941
a 16 73 714
a 73 16 714
a 16 74 696
a 74 16 696
a 16 77 641
a 77 16 641
a 16 80 570
a 80 16 570
a 16 81 203
a 81 16 203
a 16 84 422
a 84 16 422
a 16 86 969
a 86 16 969
a 16 87 778
a 87 16 778
a 16 88 640
a 88 16 640
a 16 89 370
a 89 16 370
a 16 91 634
a 91 16 634
a 16 97 331
a 97 16 331
a 16 98 415
a 98 16 415
a 16 99 937
a 99 16 937
a 16 100 666
a 100 16 666
a 17 18 950
a 18 17 950
a 17 20 107
a 20 17 107
a 17 22 186
a 22 17 186
a 17 26 347
a 26 17 347
a 17 27 174
a 27 17 174
a 17 30 985
a 30 17 985
a 17 31 416
a 31 17 416
a 17 36 796
a 36 17 796
a 17 37 285
a 37 17 285
a 17 41 947
a 41 17 947
a 17 43 287
a 43 17 287
a 17 44 670
a 44 17 670
a 17 46 495
a 46 17 495
a 17 48 217
a 48 17 217
a 17 52 538
a 52 17 538
a 17 54 554
a 54 17 554
a 17 55 815
a 55 17 815
a 17 56 803
a 56 17 803
a 17 58 217
a 58 17 217
a 17 62 848
a 62 17 848
a 17 63 978
a 63 17 978
a 17 64 183
a 64 17 183
a 17 65 330
a 65 17 330
a 17 66 654
a 66 17 654
a 17 68 884
a 68 17 884
a 17 69 193
a 69 17 193
a 17 71 603
a 71 17 603
a 17 73 496
a 73 17 496
a 17 74 142
a 74 17 142
a 17 75 314
a 75 17 314
a 17 76 817
a 76 17 817
a 17 77 131
a 77 17 131
a 17 78 554
a 78 17 554
a 17 79 674
a 79 17 674
a 17 81 774
a 81 17 774
a 17 82 321
a 82 17 321
a 17 83 374
a 83 17 374
a 17 85 880
a 85 17 880
a 17 86 780
a 86 17 780
a 17 87 114
a 87 17 114
a 17 88 300
a 88 17 300
a 17 91 671
a 91 17 671
a 17 93 749
a 93 17 749
a 17 95 100
a 95 17 100
a 17 98 256
a 98 17 256
a 17 99 160
a 99 17 160
a 17 100 511
a 100 17 511
a 18 19 305
a 19 18 305
a 18 21 905
a 21 18 905
a 18 23 314
a 23 18 314
a 18 24 418
a 24 18 418
a 18 25 666
a 25 18 666
a 18 26 214
a 26 18 214
a 18 27 792
a 27 18 792
a 18 29 819
a 29 18 819
a 18 30 290
a 30 18 290
a 18 34 282
a 34 18 282
a 18 37 692
a 37 18 692
a 18 38 101
a 38 18 101
a 18 39 484
a 39 18 484
a 18 40 332
a 40 18 332
a 18 42 789
a 42 18 789
a 18 43 801
a 43 18 801
a 18 44 588
a 44 18 588
a 18 45 477
a 45 18 477
a 18 46 754
a 46 18 754
a 18 47 600
a 47 18 600
a 18 48 730
a 48 18 730
a 18 50 166
a 50 18 166
a 18 51 588
a 51 18 588
a 18 52 910
a 52 18 910
a 18 53 954
a 53 18 954
a 18 55 269
a 55 18 269
a 18 56 439
a 56 18 439
a 18 57 373
a 57 18 373
a 18 58 637
a 58 18 637
a 18 60 519
a 60 18 519
a 18 62 105
a 62 18 105
a 18 63 166
a 63 18 166
a 18 64 808
a 64 18 808
a 18 67 894
a 67 18 894
a 18 69 331
a 69 18 331
a 18 70 945
a 70 18 945
a 18 72 532
a 72 18 532
a 18 74 978
a 74 18 978
a 18 75 491
a 75 18 491
a 18 78 768
a 78 18 768
a 18 79 838
a 79 18 838
a 18 81 126
a 81 18 126
a 18 82 362
a 82 18 362
a 18 84 625
a 84 18 625
a 18 85 519
a 85 18 519
a 18 86 209
a 86 18 209
a 18 87 335
a 87 18 335
a 18 88 420
a 88 18 420
a 18 89 879
a 89 18 879
a 18 90 994
a 90 18 994
a 18 92 520
a 92 18 520
a 18 93 176
a 93 18 176
a 18 96 972
a 96 18 972
a 18 97 820
a 97 18 820
a 18 98 442
a 98 18 442
a 18 99 600
a 99 18 600
a 19 20 409
a 20 19 409
a 19 21 343
a 21 19 343
a 19 24 681
a 24 19 681
a 19 25 378
a 25 19 378
a 19 28 763
a 28 19 763
a 19 29 710
a 29 19 710
a 19 31 323
a 31 19 323
a 19 32 758
a 32 19 758
a 19 33 942
a 33 19 942
a 19 37 416
a 37 19 416
a 19 38 789
a 38 19 789
a 19 39 590
a 39 19 590
a 19 40 343
a 40 19 343
a 19 42 493
a 42 19 493
a 19 43 666
a 43 19 666
a 19 44 910
a 44 19 910
a 19 45 341
a 45 19 341
a 19 47 698
a 47 19 698
a 19 48 117
a 48 19 117
a 19 50 822
a 50 19 822
a 19 51 546
a 51 19 546
a 19 54 994
a 54 19 994
a 19 55 612
a 55 19 612
a 19 58 736
a 58 19 736
a 19 60 967
a 60 19 967
a 19 61 852
a 61 19 852
a 19 63 129
a 63 19 129
a 19 65 320
a 65 19 320
a 19 66 637
a 66 19 637
a 19 67 430
a 67 19 430
a 19 68 620
a 68 19 620
a 19 70 688
a 70 19 688
a 19 71 832
a 71 19 832
a 19 73 918
a 73 19 918
a 19 75 479
a 75 19 479
a 19 76 787
a 76 19 787
a 19 78 199
a 78 19 199
a 19 79 942
a 79 19 942
a 19 80 453
a 80 19 453
a 19 83 606
a 83 19 606
a 19 84 284
a 84 19 284
a 19 85 411
a 85 19 411
a 19 86 996
a 86 19 996
a 19 87 668
a 87 19 668
a 19 88 371
a 88 19 371
a 19 89 170
a 89 19 170
a 19 90 841
a 90 19 841
a 19 91 503
a 91 19 503
a 19 92 131
a 92 19 131
a 19 95 712
a 95 19 712
a 19 97 204
a 97 19 204
a 19 98 148
a 98 19 148
a 19 99 822
a 99 19 822
a 19 100 644
a 100 19 644
a 20 22 246
a 22 20 246
a 20 25 498
a 25 20 498
a 20 29 244
a 29 20 244
a 20 30 566
a 30 20 566
a 20 32 582
a 32 20 582
a 20 35 841
a 35 20 841
a 20 36 923
a 36 20 923
a 20 38 802
a 38 20 802
a 20 39 332
a 39 20 332
a 20 41 809
a 41 20 809
a 20 42 400
a 42 20 400
a 20 43 729
a 43 20 729
a 20 44 640
a 44 20 640
a 20 46 108
a 46 20 108
a 20 48 363
a 48 20 363
a 20 49 868
a 49 20 868
a 20 50 192
a 50 20 192
a 20 51 464
a 51 20 464
a 20 55 272
a 55 20 272
a 20 57 170
a 57 20 170
a 20 58 535
a 58 20 535
a 20 59 256
a 59 20 256
a 20 60 177
a 60 20 177
a 20 61 774
a 61 20 774
a 20 63 319
a 63 20 319
a 20 66 681
a 66 20 681
a 20 68 587
a 68 20 587
a 20 70 704
a 70 20 704
a 20 71 244
a 71 20 244
a 20 75 203
a 75 20 203
a 20 76 123
a 76 20 123
a 20 77 611
a 77 20 611
a 20 78 745
a 78 20 745
a 20 79 920
a 79 20 920
a 20 82 611
a 82 20 611
a 20 83 248
a 83 20 248
a 20 84 535
a 84 20 535
a 20 86 268
a 86 20 268
a 20 87 230
a 87 20 230
a 20 88 332
a 88 20 332
a 20 89 236
a 89 20 236
a 20 90 388
a 90 20 388
a 20 91 831
a 91 20 831
a 20 92 198
a 92 20 198
a 20 94 910
a 94 20 910
a 20 96 994
a 96 20 994
a 20 97 528
a 97 20 528
a 20 98 479
a 98 20 479
a 20 99 464
a 99 20 464
a 20 100 121
a 100 20 121
a 21 22 166
a 22 21 166
a 21 23 816
a 23 21 816
a 21 25 989
a 25 21 989
a 21 26 901
a 26 21 901
a 21 27 727
a 27 21 727
a 21 29 490
a 29 21 490
a 21 30 585
a 30 21 585
a 21 36 400
a 36 21 400
a 21 39 566
a 39 21 566
a 21 40 357
a 40 21 357
a 21 41 384
a 41 21 384
a 21 43 389
a 43 21 389
a 21 44 437
a 44 21 437
a 21 45 141
a 45 21 141
a 21 49 670
a 49 21 670
a 21 53 439
a 53 21 439
a 21 54 268
a 54 21 268
a 21 55 493
a 55 21 493
a 21 56 150
a 56 21 150
a 21 57 285
a 57 21 285
a 21 58 108
a 58 21 108
a 21 59 185
a 59 21 185
a 21 60 146
a 60 21 146
a 21 62 305
a 62 21 305
a 21 63 315
a 63 21 315
a 21 64 521
a 64 21 521
a 21 66 633
a 66 21 633
a 21 67 930
a 67 21 930
a 21 69 401
a 69 21 401
a 21 71 655
a 71 21 655
a 21 72 758
a 72 21 758
a 21 78 465
a 78 21 465
a 21 81 734
a 81 21 734
a 21 82 589
a 82 21 589
a 21 83 710
a 83 21 710
a 21 84 726
a 84 21 726
a 21 85 981
a 85 21 981
a 21 86 371
a 86 21 371
a 21 88 164
a 88 21 164
a 21 89 646
a 89 21 646
a 21 91 576
a 91 21 576
a 21 92 798
a 92 21 798
a 21 94 623
a 94 21 623
a 21 96 468
a 96 21 468
a 21 97 893
a 97 21 893
a 21 98 725
a 98 21 725
a 22 23 100
a 23 22 100
a 22 25 871
a 25 22 871
a 22 26 554
a 26 22 554
a 22 28 526
a 28 22 526
a 22 29 744
a 29 22 744
a 22 30 869
a 30 22 869
a 22 32 529
a 32 22 529
a 22 34 266
a 34 22 266
a 22 36 168
a 36 22 168
a 22 38 721
a 38 22 721
a 22 40 436
a 40 22 436
a 22 42 564
a 42 22 564
a 22 43 826
a 43 22 826
a 22 44 290
a 44 22 290
a 22 45 638
a 45 22 638
a 22 46 951
a 46 22 951
a 22 49 945
a 49 22 945
a 22 51 430
a 51 22 430
a 22 52 144
a 52 22 144
a 22 53 515
a 53 22 515
a 22 55 408
a 55 22 408
a 22 57 416
a 57 22 416
a 22 58 240
a 58 22 240
a 22 59 947
a 59 22 947
a 22 60 830
a 60 22 830
a 22 62 219
a 62 22 219
a 22 67 306
a 67 22 306
a 22 68 438
a 68 22 438
a 22 70 377
a 70 22 377
a 22 71 871
a 71 22 871
a 22 72 489
a 72 22 489
a 22 73 152
a 73 22 152
a 22 74 268
a 74 22 268
a 22 75 223
a 75 22 223
a 22 76 828
a 76 22 828
a 22 78 392
a 78 22 392
a 22 79 765
a 79 22 765
a 22 81 411
a 81 22 411
a 22 82 963
a 82 22 963
a 22 85 969
a 85 22 969
a 22 86 821
a 86 22 821
a 22 87 583
a 87 22 583
a 22 89 465
a 89 22 465
a 22 92 730
a 92 22 730
a 22 93 173
a 93 22 173
a 22 94 477
a 94 22 477
a 22 97 254
a 97 22 254
a 22 98 348
a 98 22 348
a 22 99 185
a 99 22 185
a 22 100 255
a 100 22 255
a 23 24 466
a 24 23 466
a 23 26 267
a 26 23 267
a 23 29 715
a 29 23 715
a 23 30 413
a 30 23 413
a 23 31 345
a 31 23 345
a 23 34 719
a 34 23 719
a 23 35 886
a 35 23 886
a 23 36 971
a 36 23 971
a 23 38 514
a 38 23 514
a 23 39 384
a 39 23 384
a 23 41 488
a 41 23 488
a 23 42 520
a 42 23 520
a 23 43 400
a 43 23 400
a 23 44 551
a 44 23 551
a 23 45 860
a 45 23 860
a 23 46 899
a 46 23 899
a 23 48 606
a 48 23 606
a 23 49 428
a 49 23 428
a 23 50 199
a 50 23 199
a 23 51 462
a 51 23 462
a 23 52 443
a 52 23 443
a 23 53 862
a 53 23 862
a 23 54 457
a 54 23 457
a 23 55 837
a 55 23 837
a 23 56 841
a 56 23 841
a 23 58 402
a 58 23 402
a 23 59 616
a 59 23 616
a 23 60 851
a 60 23 851
a 23 61 356
a 61 23 356
a 23 62 835
a 62 23 835
a 23 63 585
a 63 23 585
a 23 64 133
a 64 23 133
a 23 65 198
a 65 23 198
a 23 66 193
a 66 23 193
a 23 67 201
a 67 23 201
a 23 68 784
a 68 23 784
a 23 69 562
a 69 23 562
a 23 70 343
a 70 23 343
a 23 72 584
a 72 23 584
a 23 73 483
a 73 23 483
a 23 75 267
a 75 23 267
a 23 76 893
a 76 23 893
a 23 77 961
a 77 23 961
a 23 78 634
a 78 23 634
a 23 79 688
a 79 23 688
a 23 80 732
a 80 23 732
a 23 81 920
a 81 23 920
a 23 82 474
a 82 23 474
a 23 84 436
a 84 23 436
a 23 87 127
a 87 23 127
a 23 88 490
a 88 23 490
a 23 89 751
a 89 23 751
a 23 92 401
a 92 23 401
a 23 93 211
a 93 23 211
a 23 94 591
a 94 23 591
a 23 95 113
a 95 23 113
a 23 96 669
a 96 23 669
a 23 98 172
a 98 23 172
a 23 99 289
a 99 23 289
a 24 25 106
a 25 24 106
a 24 28 448
a 28 24 448
a 24 29 735
a 29 24 735
a 24 35 939
a 35 24 939
a 24 36 978
a 36 24 978
a 24 38 601
a 38 24 601
a 24 39 821
a 39 24 821
a 24 40 992
a 40 24 992
a 24 41 290
a 41 24 290
a 24 43 388
a 43 24 388
a 24 44 420
a 44 24 420
a 24 45 869
a 45 24 869
a 24 46 348
a 46 24 348
a 24 47 517
a 47 24 517
a 24 49 213
a 49 24 213
a 24 50 883
a 50 24 883
a 24 51 401
a 51 24 401
a 24 52 709
a 52 24 709
a 24 53 336
a 53 24 336
a 24 54 567
a 54 24 567
a 24 55 353
a 55 24 353
a 24 56 855
a 56 24 855
a 24 58 440
a 58 24 440
a 24 61 647
a 61 24 647
a 24 63 119
a 63 24 119
a 24 65 495
a 65 24 495
a 24 67 728
a 67 24 728
a 24 68 368
a 68 24 368
a 24 73 392
a 73 24 392
a 24 77 835
a 77 24 835
a 24 78 436
a 78 24 436
a 24 79 940
a 79 24 940
a 24 82 518
a 82 24 518
a 24 83 356
a 83 24 356
a 24 86 138
a 86 24 138
a 24 88 415
a 88 24 415
a 24 89 897
a 89 24 897
a 24 90 804
a 90 24 804
a 24 92 999
a 92 24 999
a 24 93 220
a 93 24 220
a 24 94 112
a 94 24 112
a 24 95 513
a 95 24 513
a 24 96 281
a 96 24 281
a 24 97 544
a 97 24 544
a 24 98 553
a 98 24 553
a 24 99 726
a 99 24 726
a 25 26 854
a 26 25 854
a 25 27 470
a 27 25 470
a 25 28 572
a 28 25 572
a 25 34 380
a 34 25 380
a 25 35 544
a 35 25 544
a 25 37 132
a 37 25 132
a 25 38 124
a 38 25 124
a 25 40 648
a 40 25 648
a 25 43 888
a 43 25 888
a 25 44 682
a 44 25 682
a 25 46 943
a 46 25 943
a 25 47 490
a 47 25 490
a 25 51 773
a 51 25 773
a 25 54 196
a 54 25 196
a 25 57 434
a 57 25 434
a 25 58 615
a 58 25 615
a 25 59 531
a 59 25 531
a 25 60 791
a 60 25 791
a 25 64 142
a 64 25 142
a 25 65 334
a 65 25 334
a 25 66 659
a 66 25 659
a 25 68 187
a 68 25 187
a 25 70 891
a 70 25 891
a 25 71 569
a 71 25 569
a 25 72 304
a 72 25 304
a 25 74 767
a 74 25 767
a 25 75 535
a 75 25 535
a 25 76 876
a 76 25 876
a 25 77 486
a 77 25 486
a 25 78 810
a 78 25 810
a 25 79 695
a 79 25 695
a 25 80 964
a 80 25 964
a 25 81 172
a 81 25 172
a 25 82 551
a 82 25 551
a 25 83 876
a 83 25 876
a 25 84 687
a 84 25 687
a 25 86 710
a 86 25 710
a 25 88 447
a 88 25 447
a 25 89 481
a 89 25 481
a 25 90 108
a 90 25 108
a 25 91 274
a 91 25 274
a 25 92 236
a 92 25 236
a 25 93 336
a 93 25 336
a 25 94 163
a 94 25 163
a 25 96 778
a 96 25 778
a 25 98 605
a 98 25 605
a 25 99 233
a 99 25 233
a 25 100 111
a 100 25 111
a 26 27 608
a 27 26 608
a 26 28 875
a 28 26 875
a 26 29 735
a 29 26 735
a 26 32 884
a 32 26 884
a 26 35 904
a 35 26 904
a 26 36 101
a 36 26 101
a 26 40 953
a 40 26 953
a 26 41 667
a 41 26 667
a 26 42 920
a 42 26 920
a 26 43 101
a 43 26 101
a 26 45 119
a 45 26 119
a 26 47 447
a 47 26 447
a 26 48 527
a 48 26 527
a 26 49 939
a 49 26 939
a 26 50 789
a 50 26 789
a 26 52 305
a 52 26 305
a 26 53 622
a 53 26 622
a 26 55 436
a 55 26 436
a 26 56 671
a 56 26 671
a 26 57 883
a 57 26 883
a 26 58 913
a 58 26 913
a 26 60 906
a 60 26 906
a 26 61 148
a 61 26 148
a 26 62 161
a 62 26 161
a 26 64 746
a 64 26 746
a 26 66 834
a 66 26 834
a 26 71 234
a 71 26 234
a 26 73 690
a 73 26 690
a 26 74 564
a 74 26 564
a 26 83 680
a 83 26 680
a 26 85 446
a 85 26 446
a 26 86 187
a 86 26 187
a 26 87 978
a 87 26 978
a 26 88 768
a 88 26 768
a 26 89 788
a 89 26 788
a 26 90 564
a 90 26 564
a 26 91 533
a 91 26 533
a 26 92 581
a 92 26 581
a 26 93 402
a 93 26 402
a 26 95 832
a 95 26 832
a 26 96 171
a 96 26 171
a 26 97 711
a 97 26 711
a 26 98 937
a 98 26 937
a 26 99 622
a 99 26 622
a 26 100 824
a 100 26 824
a 27 28 351
a 28 27 351
a 27 29 846
a 29 27 846
a 27 30 402
a 30 27 402
a 27 32 875
a 32 27 875
a 27 33 388
a 33 27 388
a 27 34 747
a 34 27 747
a 27 35 474
a 35 27 474
a 27 36 704
a 36 27 704
a 27 40 650
a 40 27 650
a 27 41 498
a 41 27 498
a 27 42 338
a 42 27 338
a 27 43 411
a 43 27 411
a 27 45 974
a 45 27 974
a 27 47 666
a 47 27 666
a 27 48 859
a 48 27 859
a 27 49 910
a 49 27 910
a 27 50 890
a 50 27 890
a 27 53 773
a 53 27 773
a 27 55 966
a 55 27 966
a 27 57 609
a 57 27 609
a 27 59 466
a 59 27 466
a 27 60 730
a 60 27 730
a 27 61 792
a 61 27 792
a 27 62 842
a 62 27 842
a 27 63 968
a 63 27 968
a 27 64 568
a 64 27 568
a 27 66 291
a 66 27 291
a 27 67 227
a 67 27 227
a 27 69 547
a 69 27 547
a 27 71 989
a 71 27 989
a 27 73 211
a 73 27 211
a 27 75 436
a 75 27 436
a 27 76 369
a 76 27 369
a 27 77 532
a 77 27 532
a 27 78 267
a 78 27 267
a 27 79 704
a 79 27 704
a 27 80 663
a 80 27 663
a 27 82 875
a 82 27 875
a 27 84 824
a 84 27 824
a 27 85 131
a 85 27 131
a 27 87 878
a 87 27 878
a 27 91 199
a 91 27 199
a 27 92 572
a 92 27 572
a 27 93 786
a 93 27 786
a 27 96 145
a 96 27 145
a 27 97 233
a 97 27 233
a 27 98 334
a 98 27 334
a 28 29 862
a 29 28 862
a 28 30 502
a 30 28 502
a 28 31 619
a 31 28 619
a 28 32 442
a 32 28 442
a 28 33 630
a 33 28 630
a 28 36 218
a 36 28 218
a 28 37 213
a 37 28 213
a 28 39 990
a 39 28 990
a 28 44 240
a 44 28 240
a 28 46 357
a 46 28 357
a 28 48 191
a 48 28 191
a 28 50 179
a 50 28 179
a 28 51 512
a 51 28 512
a 28 54 942
a 54 28 942
a 28 57 975
a 57 28 975
a 28 58 685
a 58 28 685
a 28 59 415
a 59 28 415
a 28 60 397
a 60 28 397
a 28 61 746
a 61 28 746
a 28 63 469
a 63 28 469
a 28 66 481
a 66 28 481
a 28 68 674
a 68 28 674
a 28 69 350
a 69 28 350
a 28 70 591
a 70 28 591
a 28 71 580
a 71 28 580
a 28 73 458
a 73 28 458
a 28 74 274
a 74 28 274
a 28 75 413
a 75 28 413
a 28 76 995
a 76 28 995
a 28 78 815
a 78 28 815
a 28 80 766
a 80 28 766
a 28 84 210
a 84 28 210
a 28 85 938
a 85 28 938
a 28 88 118
a 88 28 118
a 28 89 308
a 89 28 308
a 28 90 448
a 90 28 448
a 28 93 288
a 93 28 288
a 28 94 684
a 94 28 684
a 28 95 692
a 95 28 692
a 28 96 468
a 96 28 468
a 28 98 692
a 98 28 692
a 28 99 515
a 99 28 515
a 29 30 422
a 30 29 422
a 29 31 569
a 31 29 569
a 29 33 917
a 33 29 917
a 29 36 706
a 36 29 706
a 29 38 584
a 38 29 584
a 29 39 330
a 39 29 330
a 29 40 604
a 40 29 604
a 29 41 518
a 41 29 518
a 29 42 608
a 42 29 608
a 29 44 136
a 44 29 136
a 29 45 663
a 45 29 663
a 29 47 363
a 47 29 363
a 29 48 509
a 48 29 509
a 29 50 764
a 50 29 764
a 29 52 183
a 52 29 183
a 29 53 336
a 53 29 336
a 29 54 120
a 54 29 120
a 29 57 376
a 57 29 376
a 29 58 206
a 58 29 206
a 29 59 147
a 59 29 147
a 29 61 626
a 61 29 626
a 29 63 947
a 63 29 947
a 29 64 752
a 64 29 752
a 29 67 212
a 67 29 212
a 29 68 700
a 68 29 700
a 29 69 688
a 69 29 688
a 29 70 833
a 70 29 833
a 29 71 216
a 71 29 216
a 29 72 756
a 72 29 756
a 29 73 758
a 73 29 758
a 29 75 132
a 75 29 132
a 29 76 334
a 76 29 334
a 29 77 160
a 77 29 160
a 29 79 262
a 79 29 262
a 29 80 382
a 80 29 382
a 29 82 995
a 82 29 995
a 29 83 723
a 83 29 723
a 29 85 349
a 85 29 349
a 29 86 806
a 86 29 806
a 29 87 364
a 87 29 364
a 29 90 874
a 90 29 874
a 29 92 509
a 92 29 509
a 29 94 479
a 94 29 479
a 29 95 106
a 95 29 106
a 29 97 285
a 97 29 285
a 29 98 604
a 98 29 604
a 29 99 725
a 99 29 725
a 30 31 344
a 31 30 344
a 30 33 691
a 33 30 691
a 30 34 311
a 34 30 311
a 30 35 547
a 35 30 547
a 30 36 571
a 36 30 571
a 30 39 656
a 39 30 656
a 30 40 623
a 40 30 623
a 30 41 835
a 41 30 835
a 30 42 935
a 42 30 935
a 30 43 358
a 43 30 358
a 30 44 593
a 44 30 593
a 30 45 887
a 45 30 887
a 30 47 205
a 47 30 205
a 30 48 828
a 48 30 828
a 30 49 689
a 49 30 689
a 30 50 645
a 50 30 645
a 30 51 863
a 51 30 863
a 30 53 666
a 53 30 666
a 30 54 176
a 54 30 176
a 30 55 727
a 55 30 727
a 30 56 432
a 56 30 432
a 30 57 623
a 57 30 623
a 30 58 137
a 58 30 137
a 30 61 134
a 61 30 134
a 30 63 881
a 63 30 881
a 30 64 213
a 64 30 213
a 30 65 539
a 65 30 539
a 30 67 703
a 67 30 703
a 30 68 675
a 68 30 675
a 30 69 247
a 69 30 247
a 30 71 858
a 71 30 858
a 30 72 807
a 72 30 807
a 30 74 600
a 74 30 600
a 30 75 812
a 75 30 812
a 30 76 234
a 76 30 234
a 30 78 522
a 78 30 522
a 30 79 210
a 79 30 210
a 30 80 926
a 80 30 926
a 30 81 929
a 81 30 929
a 30 82 425
a 82 30 425
a 30 84 365
a 84 30 365
a 30 86 594
a 86 30 594
a 30 87 820
a 87 30 820
a 30 88 336
a 88 30 336
a 30 89 178
a 89 30 178
a 30 91 331
a 91 30 331
a 30 92 192
a 92 30 192
a 30 93 966
a 93 30 966
a 30 95 431
a 95 30 431
a 30 96 738
a 96 30 738
a 30 97 647
a 97 30 647
a 30 100 227
a 100 30 227
a 31 32 893
a 32 31 893
a 31 33 770
a 33 31 770
a 31 35 759
a 35 31 759
a 31 36 748
a 36 31 748
a 31 37 794
a 37 31 794
a 31 38 635
a 38 31 635
a 31 39 541
a 39 31 541
a 31 41 694
a 41 31 694
a 31 43 765
a 43 31 765
a 31 45 915
a 45 31 915
a 31 46 306
a 46 31 306
a 31 48 237
a 48 31 237
a 31 49 467
a 49 31 467
a 31 51 930
a 51 31 930
a 31 52 875
a 52 31 875
a 31 53 172
a 53 31 172
a 31 54 731
a 54 31 731
a 31 55 683
a 55 31 683
a 31 56 603
a 56 31 603
a 31 57 852
a 57 31 852
a 31 58 266
a 58 31 266
a 31 61 755
a 61 31 755
a 31 63 311
a 63 31 311
a 31 64 448
a 64 31 448
a 31 65 581
a 65 31 581
a 31 68 943
a 68 31 943
a 31 69 515
a 69 31 515
a 31 70 706
a 70 31 706
a 31 71 790
a 71 31 790
a 31 75 624
a 75 31 624
a 31 77 253
a 77 31 253
a 31 78 838
a 78 31 838
a 31 79 105
a 79 31 105
a 31 81 532
a 81 31 532
a 31 84 643
a 84 31 643
a 31 85 984
a 85 31 984
a 31 88 972
a 88 31 972
a 31 89 277
a 89 31 277
a 31 93 533
a 93 31 533
a 31 94 553
a 94 31 553
a 31 98 964
a 98 31 964
a 31 99 229
a 99 31 229
a 31 100 768
a 100 31 768
a 32 33 594
a 33 32 594
a 32 38 982
a 38 32 982
a 32 41 120
a 41 32 120
a 32 42 102
a 42 32 102
a 32 43 957
a 43 32 957
a 32 44 932
a 44 32 932
a 32 45 761
a 45 32 761
a 32 51 602
a 51 32 602
a 32 52 157
a 52 32 157
a 32 53 620
a 53 32 620
a 32 54 891
a 54 32 891
a 32 59 718
a 59 32 718
a 32 60 545
a 60 32 545
a 32 63 315
a 63 32 315
a 32 70 842
a 70 32 842
a 32 71 102
a 71 32 102
a 32 72 889
a 72 32 889
a 32 73 144
a 73 32 144
a 32 74 523
a 74 32 523
a 32 75 211
a 75 32 211
a 32 76 519
a 76 32 519
a 32 78 841
a 78 32 841
a 32 80 519
a 80 32 519
a 32 81 245
a 81 32 245
a 32 82 536
a 82 32 536
a 32 83 446
a 83 32 446
a 32 84 734
a 84 32 734
a 32 85 248
a 85 32 248
a 32 87 908
a 87 32 908
a 32 88 280
a 88 32 280
a 32 89 995
a 89 32 995
a 32 90 221
a 90 32 221
a 32 91 629
a 91 32 629
a 32 92 178
a 92 32 178
a 32 93 556
a 93 32 556
a 32 94 829
a 94 32 829
a 32 96 115
a 96 32 115
a 32 98 864
a 98 32 864
a 32 99 882
a 99 32 882
a 32 100 669
a 100 32 669
a 33 35 996
a 35 33 996
a 33 36 511
a 36 33 511
a 33 39 908
a 39 33 908
a 33 40 544
a 40 33 544
a 33 41 788
a 41 33 788
a 33 42 947
a 42 33 947
a 33 44 714
a 44 33 714
a 33 45 497
a 45 33 497
a 33 46 385
a 46 33 385
a 33 52 435
a 52 33 435
a 33 54 636
a 54 33 636
a 33 55 823
a 55 33 823
a 33 56 765
a 56 33 765
a 33 57 653
a 57 33 653
a 33 59 574
a 59 33 574
a 33 60 860
a 60 33 860
a 33 62 430
a 62 33 430
a 33 65 501
a 65 33 501
a 33 68 594
a 68 33 594
a 33 70 907
a 70 33 907
a 33 72 438
a 72 33 438
a 33 73 744
a 73 33 744
a 33 74 751
a 74 33 751
a 33 75 637
a 75 33 637
a 33 78 305
a 78 33 305
a 33 79 482
a 79 33 482
a 33 80 553
a 80 33 553
a 33 81 290
a 81 33 290
a 33 82 702
a 82 33 702
a 33 83 792
a 83 33 792
a 33 85 267
a 85 33 267
a 33 86 801
a 86 33 801
a 33 87 381
a 87 33 381
a 33 88 989
a 88 33 989
a 33 89 828
a 89 33 828
a 33 90 541
a 90 33 541
a 33 92 311
a 92 33 311
a 33 93 271
a 93 33 271
a 33 94 134
a 94 33 134
a 33 96 198
a 96 33 198
a 33 97 561
a 97 33 561
a 33 98 448
a 98 33 448
a 33 99 219
a 99 33 219
a 33 100 361
