p sp 100 3298
a 43 32 594
a 32 45 833
a 45 32 833
a 32 51 687
a 51 32 687
a 32 52 843
a 52 32 843
a 32 59 453
a 59 32 453
a 32 63 569
a 63 32 569
a 32 72 738
a 72 32 738
a 32 74 654
a 74 32 654
a 32 76 194
a 76 32 194
a 32 79 437
a 79 32 437
a 32 80 934
a 80 32 934
a 32 81 422
a 81 32 422
a 32 82 400
a 82 32 400
a 32 83 329
a 83 32 329
a 32 85 321
a 85 32 321
a 32 86 857
a 86 32 857
a 32 88 679
a 88 32 679
a 32 90 137
a 90 32 137
a 32 93 126
a 93 32 126
a 32 95 879
a 95 32 879
a 32 99 252
a 99 32 252
a 33 34 427
a 34 33 427
a 33 36 828
a 36 33 828
a 33 39 551
a 39 33 551
a 33 41 371
a 41 33 371
a 33 43 638
a 43 33 638
a 33 46 202
a 46 33 202
a 33 48 325
a 48 33 325
a 33 51 808
a 51 33 808
a 33 53 174
a 53 33 174
a 33 54 722
a 54 33 722
a 33 55 866
a 55 33 866
a 33 58 936
a 58 33 936
a 33 67 119
a 67 33 119
a 33 73 568
a 73 33 568
a 33 75 876
a 75 33 876
a 33 76 804
a 76 33 804
a 33 80 443
a 80 33 443
a 33 87 346
a 87 33 346
a 33 88 654
a 88 33 654
a 33 90 879
a 90 33 879
a 33 91 976
a 91 33 976
a 33 100 438
a 100 33 438
a 34 42 518
a 42 34 518
a 34 43 849
a 43 34 849
a 34 45 606
a 45 34 606
a 34 47 317
a 47 34 317
a 34 49 575
a 49 34 575
a 34 51 521
a 51 34 521
a 34 52 276
a 52 34 276
a 34 55 585
a 55 34 585
a 34 61 977
a 61 34 977
a 34 62 225
a 62 34 225
a 34 66 625
a 66 34 625
a 34 71 555
a 71 34 555
a 34 77 628
a 77 34 628
a 34 78 945
a 78 34 945
a 34 81 215
a 81 34 215
a 34 83 110
a 83 34 110
a 34 86 342
a 86 34 342
a 34 92 414
a 92 34 414
a 34 96 859
a 96 34 859
a 34 97 757
a 97 34 757
a 35 37 668
a 37 35 668
a 35 38 753
a 38 35 753
a 35 39 839
a 39 35 839
a 35 48 172
a 48 35 172
a 35 50 328
a 50 35 328
a 35 52 804
a 52 35 804
a 35 55 799
a 55 35 799
a 35 56 866
a 56 35 866
a 35 58 687
a 58 35 687
a 35 60 473
a 60 35 473
a 35 64 922
a 64 35 922
a 35 66 702
a 66 35 702
a 35 68 815
a 68 35 815
a 35 69 326
a 69 35 326
a 35 76 685
a 76 35 685
a 35 78 280
a 78 35 280
a 35 79 146
a 79 35 146
a 35 82 677
a 82 35 677
a 35 89 144
a 89 35 144
a 35 92 263
a 92 35 263
a 35 97 262
a 97 35 262
a 35 98 161
a 98 35 161
a 36 37 863
a 37 36 863
a 36 42 771
a 42 36 771
a 36 45 265
a 45 36 265
a 36 49 867
a 49 36 867
a 36 57 720
a 57 36 720
a 36 61 360
a 61 36 360
a 36 68 276
a 68 36 276
a 36 70 687
a 70 36 687
a 36 72 471
a 72 36 471
a 36 76 997
a 76 36 997
a 36 82 619
a 82 36 619
a 36 84 409
a 84 36 409
a 36 86 695
a 86 36 695
a 36 89 313
a 89 36 313
a 36 90 719
a 90 36 719
a 36 91 570
a 91 36 570
a 36 92 990
a 92 36 990
a 36 99 208
a 99 36 208
a 37 49 975
a 49 37 975
a 37 50 517
a 50 37 517
a 37 51 223
a 51 37 223
a 37 56 476
a 56 37 476
a 37 57 237
a 57 37 237
a 37 63 644
a 63 37 644
a 37 64 305
a 64 37 305
a 37 66 736
a 66 37 736
a 37 67 291
a 67 37 291
a 37 72 189
a 72 37 189
a 37 73 614
a 73 37 614
a 37 76 960
a 76 37 960
a 37 77 484
a 77 37 484
a 37 86 813
a 86 37 813
a 37 87 458
a 87 37 458
a 37 88 331
a 88 37 331
a 37 90 906
a 90 37 906
a 37 92 254
a 92 37 254
a 37 94 294
a 94 37 294
a 37 96 954
a 96 37 954
a 37 97 693
a 97 37 693
a 38 47 212
a 47 38 212
a 38 49 424
a 49 38 424
a 38 51 772
a 51 38 772
a 38 54 934
a 54 38 934
a 38 59 547
a 59 38 547
a 38 63 606
a 63 38 606
a 38 66 325
a 66 38 325
a 38 74 747
a 74 38 747
a 38 80 897
a 80 38 897
a 38 81 152
a 81 38 152
a 38 82 431
a 82 38 431
a 38 83 278
a 83 38 278
a 38 85 466
a 85 38 466
a 38 89 294
a 89 38 294
a 38 96 234
a 96 38 234
a 38 97 893
a 97 38 893
a 38 99 413
a 99 38 413
a 39 41 717
a 41 39 717
a 39 42 915
a 42 39 915
a 39 47 732
a 47 39 732
a 39 51 970
a 51 39 970
a 39 53 517
a 53 39 517
a 39 66 979
a 66 39 979
a 39 67 137
a 67 39 137
a 39 69 945
a 69 39 945
a 39 72 632
a 72 39 632
a 39 75 701
a 75 39 701
a 39 78 818
a 78 39 818
a 39 81 372
a 81 39 372
a 39 84 560
a 84 39 560
a 39 88 913
a 88 39 913
a 39 91 842
a 91 39 842
a 39 92 968
a 92 39 968
a 39 95 757
a 95 39 757
a 39 100 705
a 100 39 705
a 40 41 107
a 41 40 107
a 40 43 262
a 43 40 262
a 40 47 976
a 47 40 976
a 40 49 629
a 49 40 629
a 40 58 793
a 58 40 793
a 40 66 567
a 66 40 567
a 40 71 864
a 71 40 864
a 40 72 543
a 72 40 543
a 40 73 771
a 73 40 771
a 40 77 878
a 77 40 878
a 40 78 916
a 78 40 916
a 40 79 321
a 79 40 321
a 40 80 599
a 80 40 599
a 40 83 260
a 83 40 260
a 40 86 285
a 86 40 285
a 40 88 986
a 88 40 986
a 40 91 844
a 91 40 844
a 40 93 143
a 93 40 143
a 41 46 233
a 46 41 233
a 41 47 879
a 47 41 879
a 41 54 506
a 54 41 506
a 41 55 814
a 55 41 814
a 41 58 288
a 58 41 288
a 41 59 758
a 59 41 758
a 41 60 105
a 60 41 105
a 41 61 381
a 61 41 381
a 41 62 744
a 62 41 744
a 41 65 898
a 65 41 898
a 41 67 937
a 67 41 937
a 41 70 757
a 70 41 757
a 41 71 664
a 71 41 664
a 41 73 516
a 73 41 516
a 41 85 679
a 85 41 679
a 41 88 145
a 88 41 145
a 41 99 974
a 99 41 974
a 42 43 823
a 43 42 823
a 42 47 470
a 47 42 470
a 42 53 130
a 53 42 130
a 42 54 297
a 54 42 297
a 42 63 830
a 63 42 830
a 42 67 293
a 67 42 293
a 42 69 154
a 69 42 154
a 42 71 611
a 71 42 611
a 42 74 892
a 74 42 892
a 42 78 551
a 78 42 551
a 42 79 460
a 79 42 460
a 42 80 558
a 80 42 558
a 42 81 129
a 81 42 129
a 42 83 854
a 83 42 854
a 42 85 898
a 85 42 898
a 42 86 397
a 86 42 397
a 42 89 588
a 89 42 588
a 42 90 711
a 90 42 711
a 42 92 193
a 92 42 193
a 42 94 377
a 94 42 377
a 42 99 344
a 99 42 344
a 43 46 699
a 46 43 699
a 43 48 873
a 48 43 873
a 43 51 304
a 51 43 304
a 43 53 631
a 53 43 631
a 43 54 398
a 54 43 398
a 43 57 472
a 57 43 472
a 43 59 453
a 59 43 453
a 43 62 847
a 62 43 847
a 43 65 570
a 65 43 570
a 43 67 100
a 67 43 100
a 43 69 962
a 69 43 962
a 43 80 632
a 80 43 632
a 43 84 480
a 84 43 480
a 43 86 233
a 86 43 233
a 43 88 723
a 88 43 723
a 43 90 999
a 90 43 999
a 43 94 679
a 94 43 679
a 43 98 100
a 98 43 100
a 44 45 702
a 45 44 702
a 44 46 830
a 46 44 830
a 44 47 911
a 47 44 911
a 44 48 899
a 48 44 899
a 44 49 157
a 49 44 157
a 44 51 247
a 51 44 247
a 44 57 358
a 57 44 358
a 44 61 765
a 61 44 765
a 44 62 632
a 62 44 632
a 44 67 116
a 67 44 116
a 44 70 248
a 70 44 248
a 44 74 542
a 74 44 542
a 44 75 353
a 75 44 353
a 44 79 812
a 79 44 812
a 44 81 691
a 81 44 691
a 44 83 740
a 83 44 740
a 44 87 897
a 87 44 897
a 44 88 292
a 88 44 292
a 44 97 332
a 97 44 332
a 45 49 181
a 49 45 181
a 45 56 754
a 56 45 754
a 45 59 285
a 59 45 285
a 45 61 326
a 61 45 326
a 45 63 610
a 63 45 610
a 45 65 807
a 65 45 807
a 45 69 862
a 69 45 862
a 45 70 704
a 70 45 704
a 45 80 950
a 80 45 950
a 45 83 215
a 83 45 215
a 45 93 122
a 93 45 122
a 45 96 969
a 96 45 969
a 45 97 463
a 97 45 463
a 45 98 207
a 98 45 207
a 46 47 571
a 47 46 571
a 46 51 542
a 51 46 542
a 46 56 220
a 56 46 220
a 46 59 768
a 59 46 768
a 46 60 430
a 60 46 430
a 46 61 297
a 61 46 297
a 46 64 893
a 64 46 893
a 46 66 182
a 66 46 182
a 46 68 730
a 68 46 730
a 46 70 536
a 70 46 536
a 46 71 564
a 71 46 564
a 46 72 405
a 72 46 405
a 46 74 880
a 74 46 880
a 46 75 915
a 75 46 915
a 46 76 176
a 76 46 176
a 46 79 733
a 79 46 733
a 46 84 938
a 84 46 938
a 46 87 337
a 87 46 337
a 46 88 813
a 88 46 813
a 46 91 688
a 91 46 688
a 46 94 759
a 94 46 759
a 46 96 915
a 96 46 915
a 46 99 739
a 99 46 739
a 47 54 412
a 54 47 412
a 47 58 716
a 58 47 716
a 47 72 753
a 72 47 753
a 47 82 615
a 82 47 615
a 47 84 228
a 84 47 228
a 47 87 693
a 87 47 693
a 47 88 431
a 88 47 431
a 47 90 214
a 90 47 214
a 47 92 647
a 92 47 647
a 47 96 578
a 96 47 578
a 47 98 975
a 98 47 975
a 47 99 485
a 99 47 485
a 48 50 285
a 50 48 285
a 48 51 588
a 51 48 588
a 48 52 739
a 52 48 739
a 48 55 346
a 55 48 346
a 48 56 640
a 56 48 640
a 48 58 578
a 58 48 578
a 48 59 231
a 59 48 231
a 48 61 810
a 61 48 810
a 48 66 130
a 66 48 130
a 48 69 316
a 69 48 316
a 48 70 566
a 70 48 566
a 48 72 535
a 72 48 535
a 48 74 517
a 74 48 517
a 48 77 753
a 77 48 753
a 48 85 867
a 85 48 867
a 48 91 552
a 91 48 552
a 48 93 431
a 93 48 431
a 48 94 156
a 94 48 156
a 48 99 223
a 99 48 223
a 48 100 501
a 100 48 501
a 49 53 493
a 53 49 493
a 49 55 952
a 55 49 952
a 49 57 357
a 57 49 357
a 49 65 508
a 65 49 508
a 49 66 779
a 66 49 779
a 49 67 319
a 67 49 319
a 49 70 221
a 70 49 221
a 49 72 188
a 72 49 188
a 49 75 220
a 75 49 220
a 49 76 885
a 76 49 885
a 49 82 909
a 82 49 909
a 49 88 272
a 88 49 272
a 49 89 447
a 89 49 447
a 49 93 417
a 93 49 417
a 49 96 866
a 96 49 866
a 49 97 145
a 97 49 145
a 49 98 574
a 98 49 574
a 49 100 660
a 100 49 660
a 50 51 146
a 51 50 146
a 50 55 271
a 55 50 271
a 50 56 301
a 56 50 301
a 50 57 152
a 57 50 152
a 50 58 525
a 58 50 525
a 50 60 265
a 60 50 265
a 50 63 832
a 63 50 832
a 50 72 366
a 72 50 366
a 50 76 537
a 76 50 537
a 50 78 507
a 78 50 507
a 50 87 211
a 87 50 211
a 50 93 176
a 93 50 176
a 50 99 677
a 99 50 677
a 51 53 960
a 53 51 960
a 51 55 236
a 55 51 236
a 51 56 610
a 56 51 610
a 51 60 838
a 60 51 838
a 51 62 227
a 62 51 227
a 51 68 458
a 68 51 458
a 51 76 508
a 76 51 508
a 51 78 904
a 78 51 904
a 51 80 248
a 80 51 248
a 51 82 203
a 82 51 203
a 51 84 870
a 84 51 870
a 51 89 404
a 89 51 404
a 51 92 376
a 92 51 376
a 51 93 700
a 93 51 700
a 51 95 430
a 95 51 430
a 51 97 204
a 97 51 204
a 51 99 763
a 99 51 763
a 51 100 462
a 100 51 462
a 52 56 272
a 56 52 272
a 52 59 825
a 59 52 825
a 52 65 942
a 65 52 942
a 52 67 585
a 67 52 585
a 52 68 343
a 68 52 343
a 52 73 955
a 73 52 955
a 52 79 268
a 79 52 268
a 52 80 807
a 80 52 807
a 52 83 800
a 83 52 800
a 52 84 896
a 84 52 896
a 52 88 559
a 88 52 559
a 52 89 159
a 89 52 159
a 52 94 331
a 94 52 331
a 52 96 676
a 96 52 676
a 52 97 302
a 97 52 302
a 52 100 768
a 100 52 768
a 53 54 499
a 54 53 499
a 53 56 100
a 56 53 100
a 53 66 544
a 66 53 544
a 53 67 998
a 67 53 998
a 53 68 211
a 68 53 211
a 53 69 994
a 69 53 994
a 53 72 709
a 72 53 709
a 53 73 316
a 73 53 316
a 53 76 545
a 76 53 545
a 53 80 447
a 80 53 447
a 53 81 335
a 81 53 335
a 53 83 154
a 83 53 154
a 53 84 668
a 84 53 668
a 53 89 388
a 89 53 388
a 53 96 386
a 96 53 386
a 53 97 294
a 97 53 294
a 53 98 803
a 98 53 803
a 54 55 756
a 55 54 756
a 54 56 372
a 56 54 372
a 54 60 974
a 60 54 974
a 54 62 109
a 62 54 109
a 54 64 514
a 64 54 514
a 54 69 601
a 69 54 601
a 54 73 302
a 73 54 302
a 54 75 470
a 75 54 470
a 54 76 481
a 76 54 481
a 54 80 334
a 80 54 334
a 54 83 268
a 83 54 268
a 54 84 716
a 84 54 716
a 54 86 661
a 86 54 661
a 54 87 960
a 87 54 960
a 54 89 219
a 89 54 219
a 54 90 789
a 90 54 789
a 54 99 813
a 99 54 813
a 54 100 287
a 100 54 287
a 55 57 718
a 57 55 718
a 55 59 753
a 59 55 753
a 55 61 316
a 61 55 316
a 55 66 896
a 66 55 896
a 55 67 224
a 67 55 224
a 55 70 527
a 70 55 527
a 55 79 625
a 79 55 625
a 55 81 897
a 81 55 897
a 55 91 158
a 91 55 158
a 55 92 706
a 92 55 706
a 55 93 473
a 93 55 473
a 55 96 520
a 96 55 520
a 55 98 268
a 98 55 268
a 56 61 513
a 61 56 513
a 56 68 567
a 68 56 567
a 56 71 378
a 71 56 378
a 56 72 946
a 72 56 946
a 56 74 297
a 74 56 297
a 56 80 135
a 80 56 135
a 56 81 952
a 81 56 952
a 56 85 319
a 85 56 319
a 56 91 643
a 91 56 643
a 56 92 184
a 92 56 184
a 56 97 921
a 97 56 921
a 56 98 700
a 98 56 700
a 57 58 559
a 58 57 559
a 57 62 908
a 62 57 908
a 57 65 551
a 65 57 551
a 57 67 179
a 67 57 179
a 57 68 729
a 68 57 729
a 57 71 732
a 71 57 732
a 57 72 960
a 72 57 960
a 57 73 671
a 73 57 671
a 57 74 104
a 74 57 104
a 57 81 839
a 81 57 839
a 57 82 398
a 82 57 398
a 57 83 542
a 83 57 542
a 57 84 972
a 84 57 972
a 57 85 428
a 85 57 428
a 57 86 829
a 86 57 829
a 57 87 414
a 87 57 414
a 57 99 154
a 99 57 154
a 57 100 233
a 100 57 233
a 58 62 691
a 62 58 691
a 58 63 633
a 63 58 633
a 58 70 264
a 70 58 264
a 58 72 242
a 72 58 242
a 58 75 263
a 75 58 263
a 58 85 909
a 85 58 909
a 58 86 104
a 86 58 104
a 58 87 745
a 87 58 745
a 58 88 805
a 88 58 805
a 58 89 633
a 89 58 633
a 58 94 117
a 94 58 117
a 58 95 454
a 95 58 454
a 58 97 215
a 97 58 215
a 59 60 136
a 60 59 136
a 59 61 777
a 61 59 777
a 59 67 575
a 67 59 575
a 59 69 376
a 69 59 376
a 59 71 364
a 71 59 364
a 59 72 421
a 72 59 421
a 59 77 494
a 77 59 494
a 59 81 743
a 81 59 743
a 59 87 756
a 87 59 756
a 59 88 437
a 88 59 437
a 59 90 134
a 90 59 134
a 59 94 272
a 94 59 272
a 59 95 286
a 95 59 286
a 59 98 730
a 98 59 730
a 60 62 368
a 62 60 368
a 60 64 930
a 64 60 930
a 60 67 511
a 67 60 511
a 60 70 274
a 70 60 274
a 60 71 962
a 71 60 962
a 60 73 274
a 73 60 274
a 60 74 128
a 74 60 128
a 60 75 742
a 75 60 742
a 60 76 188
a 76 60 188
a 60 85 804
a 85 60 804
a 60 86 660
a 86 60 660
a 60 87 999
a 87 60 999
a 60 90 658
a 90 60 658
a 60 92 380
a 92 60 380
a 60 97 339
a 97 60 339
a 61 62 983
a 62 61 983
a 61 63 496
a 63 61 496
a 61 66 613
a 66 61 613
a 61 68 955
a 68 61 955
a 61 69 926
a 69 61 926
a 61 70 950
a 70 61 950
a 61 72 700
a 72 61 700
a 61 76 420
a 76 61 420
a 61 77 771
a 77 61 771
a 61 81 123
a 81 61 123
a 61 82 994
a 82 61 994
a 61 84 535
a 84 61 535
a 61 89 245
a 89 61 245
a 61 91 578
a 91 61 578
a 62 68 405
a 68 62 405
a 62 76 642
a 76 62 642
a 62 78 656
a 78 62 656
a 62 79 621
a 79 62 621
a 62 82 116
a 82 62 116
a 62 84 643
a 84 62 643
a 62 87 564
a 87 62 564
a 62 89 188
a 89 62 188
a 62 92 153
a 92 62 153
a 62 96 610
a 96 62 610
a 62 97 212
a 97 62 212
a 62 98 832
a 98 62 832
a 62 99 987
a 99 62 987
a 63 67 634
a 67 63 634
a 63 70 792
a 70 63 792
a 63 72 616
a 72 63 616
a 63 75 153
a 75 63 153
a 63 76 188
a 76 63 188
a 63 82 110
a 82 63 110
a 63 85 938
a 85 63 938
a 63 87 924
a 87 63 924
a 63 91 352
a 91 63 352
a 63 95 820
a 95 63 820
a 63 96 121
a 96 63 121
a 64 67 428
a 67 64 428
a 64 68 835
a 68 64 835
a 64 70 890
a 70 64 890
a 64 76 194
a 76 64 194
a 64 79 564
a 79 64 564
a 64 80 943
a 80 64 943
a 64 82 648
a 82 64 648
a 64 86 971
a 86 64 971
a 64 87 345
a 87 64 345
a 64 88 958
a 88 64 958
a 64 92 576
a 92 64 576
a 64 95 204
a 95 64 204
a 64 96 184
a 96 64 184
a 64 97 842
a 97 64 842
a 64 100 560
a 100 64 560
a 65 67 435
a 67 65 435
a 65 68 755
a 68 65 755
a 65 70 833
a 70 65 833
a 65 72 865
a 72 65 865
a 65 75 702
a 75 65 702
a 65 80 532
a 80 65 532
a 65 83 587
a 83 65 587
a 65 86 960
a 86 65 960
a 65 87 458
a 87 65 458
a 65 88 141
a 88 65 141
a 65 91 541
a 91 65 541
a 65 92 615
a 92 65 615
a 65 94 956
a 94 65 956
a 65 95 551
a 95 65 551
a 65 97 523
a 97 65 523
a 65 98 413
a 98 65 413
a 66 73 540
a 73 66 540
a 66 75 142
a 75 66 142
a 66 76 554
a 76 66 554
a 66 79 637
a 79 66 637
a 66 80 966
a 80 66 966
a 66 83 528
a 83 66 528
a 66 84 268
a 84 66 268
a 66 85 419
a 85 66 419
a 66 88 285
a 88 66 285
a 66 90 764
a 90 66 764
a 66 94 891
a 94 66 891
a 66 96 641
a 96 66 641
a 66 98 795
a 98 66 795
a 66 99 875
a 99 66 875
a 67 69 172
a 69 67 172
a 67 74 175
a 74 67 175
a 67 82 312
a 82 67 312
a 67 85 151
a 85 67 151
a 67 86 761
a 86 67 761
a 67 88 294
a 88 67 294
a 67 96 865
a 96 67 865
a 67 97 190
a 97 67 190
a 67 100 858
a 100 67 858
a 68 71 504
a 71 68 504
a 68 72 184
a 72 68 184
a 68 75 592
a 75 68 592
a 68 76 453
a 76 68 453
a 68 84 255
a 84 68 255
a 68 85 121
a 85 68 121
a 68 87 112
a 87 68 112
a 68 88 852
a 88 68 852
a 68 92 570
a 92 68 570
a 68 97 110
a 97 68 110
a 68 99 732
a 99 68 732
a 69 73 515
a 73 69 515
a 69 77 522
a 77 69 522
a 69 81 233
a 81 69 233
a 69 85 515
a 85 69 515
a 69 87 933
a 87 69 933
a 69 93 634
a 93 69 634
a 69 94 907
a 94 69 907
a 69 97 325
a 97 69 325
a 69 98 741
a 98 69 741
a 69 99 166
a 99 69 166
a 69 100 909
a 100 69 909
a 70 79 655
a 79 70 655
a 70 80 299
a 80 70 299
a 70 81 650
a 81 70 650
a 70 83 180
a 83 70 180
a 70 89 799
a 89 70 799
a 70 98 299
a 98 70 299
a 71 79 571
a 79 71 571
a 71 82 360
a 82 71 360
a 71 85 399
a 85 71 399
a 71 86 177
a 86 71 177
a 71 87 217
a 87 71 217
a 71 89 254
a 89 71 254
a 71 92 569
a 92 71 569
a 71 93 466
a 93 71 466
a 72 76 415
a 76 72 415
a 72 77 742
a 77 72 742
a 72 81 978
a 81 72 978
a 72 82 899
a 82 72 899
a 72 85 529
a 85 72 529
a 72 91 149
a 91 72 149
a 72 92 975
a 92 72 975
a 72 94 225
a 94 72 225
a 72 96 403
a 96 72 403
a 72 98 522
a 98 72 522
a 72 99 593
a 99 72 593
a 73 75 361
a 75 73 361
a 73 76 831
a 76 73 831
a 73 80 657
a 80 73 657
a 73 82 881
a 82 73 881
a 73 86 516
a 86 73 516
a 73 87 750
a 87 73 750
a 73 88 737
a 88 73 737
a 73 93 244
a 93 73 244
a 73 97 442
a 97 73 442
a 73 98 772
a 98 73 772
a 73 99 435
a 99 73 435
a 74 75 606
a 75 74 606
a 74 77 436
a 77 74 436
a 74 78 370
a 78 74 370
a 74 80 267
a 80 74 267
a 74 81 378
a 81 74 378
a 74 87 470
a 87 74 470
a 74 90 273
a 90 74 273
a 74 91 366
a 91 74 366
a 74 95 219
a 95 74 219
a 74 96 676
a 96 74 676
a 75 79 121
a 79 75 121
a 75 82 806
a 82 75 806
a 75 85 729
a 85 75 729
a 75 87 311
a 87 75 311
a 75 88 999
a 88 75 999
a 75 89 811
a 89 75 811
a 75 91 811
a 91 75 811
a 75 94 445
a 94 75 445
a 75 98 633
a 98 75 633
a 76 78 926
a 78 76 926
a 76 80 454
a 80 76 454
a 76 81 303
a 81 76 303
a 76 83 581
a 83 76 581
a 76 93 291
a 93 76 291
a 76 94 947
a 94 76 947
a 76 95 599
a 95 76 599
a 76 98 891
a 98 76 891
a 77 79 800
a 79 77 800
a 77 80 510
a 80 77 510
a 77 81 141
a 81 77 141
a 77 82 452
a 82 77 452
a 77 84 614
a 84 77 614
a 77 85 587
a 85 77 587
a 77 88 441
a 88 77 441
a 77 91 631
a 91 77 631
a 77 93 377
a 93 77 377
a 77 94 766
a 94 77 766
a 77 97 315
a 97 77 315
a 77 98 503
a 98 77 503
a 77 99 232
a 99 77 232
a 78 88 277
a 88 78 277
a 78 97 395
a 97 78 395
a 79 81 847
a 81 79 847
a 79 86 101
a 86 79 101
a 79 87 269
a 87 79 269
a 79 89 381
a 89 79 381
a 79 94 676
a 94 79 676
a 79 97 688
a 97 79 688
a 79 100 353
a 100 79 353
a 80 82 710
a 82 80 710
a 80 83 704
a 83 80 704
a 80 85 815
a 85 80 815
a 80 87 197
a 87 80 197
a 80 90 371
a 90 80 371
a 80 93 100
a 93 80 100
a 80 95 320
a 95 80 320
a 80 97 305
a 97 80 305
a 81 86 710
a 86 81 710
a 81 87 299
a 87 81 299
a 81 88 440
a 88 81 440
a 81 90 465
a 90 81 465
a 81 92 612
a 92 81 612
a 81 95 810
a 95 81 810
a 81 97 436
a 97 81 436
a 81 100 548
a 100 81 548
a 82 83 342
a 83 82 342
a 82 85 833
a 85 82 833
a 82 89 519
a 89 82 519
a 82 90 419
a 90 82 419
a 82 92 989
a 92 82 989
a 82 93 546
a 93 82 546
a 82 96 932
a 96 82 932
a 82 98 373
a 98 82 373
a 82 100 226
a 100 82 226
a 83 85 818
a 85 83 818
a 83 90 813
a 90 83 813
a 83 91 304
a 91 83 304
a 83 92 116
a 92 83 116
a 83 93 580
a 93 83 580
a 83 97 346
a 97 83 346
a 84 90 367
a 90 84 367
a 84 92 981
a 92 84 981
a 84 98 293
a 98 84 293
a 84 99 300
a 99 84 300
a 85 90 144
a 90 85 144
a 85 93 678
a 93 85 678
a 85 95 738
a 95 85 738
a 85 96 647
a 96 85 647
a 85 97 304
a 97 85 304
a 86 88 619
a 88 86 619
a 86 90 848
a 90 86 848
a 86 91 687
a 91 86 687
a 86 98 329
a 98 86 329
a 87 97 462
a 97 87 462
a 87 100 919
a 100 87 919
a 88 89 548
a 89 88 548
a 88 90 907
a 90 88 907
a 88 99 159
a 99 88 159
a 88 100 903
a 100 88 903
a 89 97 863
a 97 89 863
a 89 99 875
a 99 89 875
a 90 96 620
a 96 90 620
a 90 98 349
a 98 90 349
a 90 99 840
a 99 90 840
a 91 95 519
a 95 91 519
a 91 98 390
a 98 91 390
a 92 93 248
a 93 92 248
a 92 97 486
a 97 92 486
a 92 98 994
a 98 92 994
a 92 100 848
a 100 92 848
a 93 97 789
a 97 93 789
a 94 96 120
a 96 94 120
a 94 99 368
a 99 94 368
a 94 100 654
a 100 94 654
a 95 96 342
a 96 95 342
a 96 97 920
a 97 96 920
a 96 98 453
a 98 96 453
a 96 100 354
a 100 96 354
a 98 100 823
a 100 98 823
a 99 100 795
a 100 99 795
